Unnamed: 0,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
116437,17,2008-12-06 11:41:01,2008-12-06 12:12:53,116.347125,39.9259966,1912.0,15178,,
117252,17,2008-12-06 12:30:23,2008-12-07 04:05:02,116.3401316,40.0160533,56079.0,14999,"User 17 will move from grid 14999 to grid 14806, arriving around later today, late at night.","User 17 will move from grid 14999 to grid 14806, at 2008-12-08 00:19:23."
118106,17,2008-12-07 04:34:29,2008-12-07 05:29:09,116.4027716,40.061165,3280.0,16138,"User 17 will move from grid 16138 to grid 15749, arriving around in about 5 days, on 2008-12-12.","User 17 will move from grid 16138 to grid 15749, at 2008-12-12 06:55:46."
119163,17,2008-12-07 06:18:12,2008-12-07 06:55:59,116.34005,40.0160183,2267.0,14999,"User 17 will move from grid 14999 to grid 14994, arriving around in about 3 weeks, specifically next Sunday.","User 17 will move from grid 14999 to grid 14994, at 2008-12-28 08:55:18."
119185,17,2008-12-07 06:55:59,2008-12-08 00:05:40,116.3402166,40.0161166,61781.0,14999,"User 17 will move from grid 14999 to grid 15378, arriving around in about 3 months.","User 17 will move from grid 14999 to grid 15378, at 2009-03-15 08:03:59."
119665,17,2008-12-08 00:19:23,2008-12-08 09:12:30,116.3248849,39.9848616,31987.0,14806,"User 17 will move from grid 14806 to grid 14428, at 2008-12-09 08:18:43.","User 17 will move from grid 14806 to grid 14428, at 2008-12-09 08:18:43."
120216,17,2008-12-08 10:02:26,2008-12-09 00:00:56,116.3378299,39.9748833,50310.0,14994,"User 17 will move from grid 14994 to grid 15751, at 2008-12-15 09:30:54.","User 17 will move from grid 14994 to grid 15751, at 2008-12-15 09:30:54."
121400,17,2008-12-09 00:29:51,2008-12-09 01:58:34,116.4074783,39.9674049,5323.0,16128,,
122141,17,2008-12-09 02:14:53,2008-12-09 03:01:40,116.3497283,39.9260633,2807.0,15178,"User 17 will move from grid 15178 to grid 15000, arriving around in about 3 weeks, specifically next Sunday.","User 17 will move from grid 15178 to grid 15000, at 2008-12-28 06:57:34."
124043,17,2008-12-09 04:33:48,2008-12-09 06:21:39,116.4077316,39.9679783,6471.0,16128,"User 17 will move from grid 16128 to grid 15178, arriving around in about 2 weeks, specifically next Tuesday.","User 17 will move from grid 16128 to grid 15178, at 2008-12-23 02:45:37."
125259,17,2008-12-09 07:17:51,2008-12-09 08:00:13,116.4075066,39.96723,2542.0,16127,"User 17 will move from grid 16127 to grid 15554, arriving around in the next month.","User 17 will move from grid 16127 to grid 15554, at 2009-01-22 05:31:48."
126136,17,2008-12-09 08:18:43,2008-12-09 08:55:46,116.3013566,39.9843216,2223.0,14428,"User 17 will move from grid 14428 to grid 15000, arriving around in about 5 days, on 2008-12-14.","User 17 will move from grid 14428 to grid 15000, at 2008-12-14 10:48:27."
127210,17,2008-12-09 09:17:00,2008-12-09 10:11:43,116.4075283,39.9674566,3283.0,16128,,
128812,17,2008-12-09 11:09:53,2008-12-09 12:51:13,116.3402349,40.0161399,6080.0,14999,"User 17 will move from grid 14999 to grid 16138, arriving around in about 4 weeks, specifically next Thursday.","User 17 will move from grid 14999 to grid 16138, at 2009-01-08 03:18:36."
128869,17,2008-12-09 12:51:38,2008-12-09 23:58:08,116.3462599,40.0174333,39990.0,15188,"User 17 will move from grid 15188 to grid 15365, arriving around later today, in the morning.","User 17 will move from grid 15188 to grid 15365, at 2008-12-10 05:35:37."
130273,17,2008-12-10 00:28:26,2008-12-10 01:18:23,116.4075416,39.9674316,2997.0,16128,"User 17 will move from grid 16128 to grid 15178, arriving around in about 4 weeks, specifically next Tuesday.","User 17 will move from grid 16128 to grid 15178, at 2009-01-06 07:26:22."
131077,17,2008-12-10 01:36:28,2008-12-10 05:14:10,116.3484483,39.9223233,13062.0,15177,,
131993,17,2008-12-10 05:35:37,2008-12-10 06:17:23,116.3602266,39.9100416,2506.0,15365,"User 17 will move from grid 15365 to grid 14428, arriving around in the next month.","User 17 will move from grid 15365 to grid 14428, at 2009-01-12 01:33:33."
132931,17,2008-12-10 06:42:09,2008-12-10 08:40:34,116.4074516,39.9676083,7105.0,16128,"User 17 will move from grid 16128 to grid 16876, at 2008-12-15 07:39:03.","User 17 will move from grid 16128 to grid 16876, at 2008-12-15 07:39:03."
134495,17,2008-12-10 10:08:00,2008-12-11 08:50:25,116.3401983,40.0161333,81745.0,14999,,
135219,17,2008-12-11 09:16:25,2008-12-11 09:55:11,116.3439766,39.9439833,2326.0,15180,"User 17 will move from grid 15180 to grid 15185, arriving around in about 1 days, on 2008-12-12.","User 17 will move from grid 15180 to grid 15185, at 2008-12-12 10:31:21."
135758,17,2008-12-11 10:43:32,2008-12-11 11:24:20,116.3402049,40.0160699,2448.0,14999,"User 17 will move from grid 14999 to grid 14806, arriving around in about 4 months.","User 17 will move from grid 14999 to grid 14806, at 2009-04-12 10:39:26."
135878,17,2008-12-11 11:24:23,2008-12-12 00:11:44,116.3368416,40.0212949,46041.0,14999,"User 17 will move from grid 14999 to grid 16127, at 2008-12-22 04:02:04.","User 17 will move from grid 14999 to grid 16127, at 2008-12-22 04:02:04."
139127,17,2008-12-12 02:55:20,2008-12-12 03:27:05,116.4075383,39.9674283,1905.0,16128,"User 17 will move from grid 16128 to grid 14613, arriving around in the next month.","User 17 will move from grid 16128 to grid 14613, at 2009-01-11 07:10:45."
139963,17,2008-12-12 03:47:00,2008-12-12 04:32:39,116.3484933,39.9224666,2739.0,15178,"User 17 will move from grid 15178 to grid 14994, arriving around in the next month.","User 17 will move from grid 15178 to grid 14994, at 2009-01-17 10:32:29."
141215,17,2008-12-12 04:59:29,2008-12-12 05:39:35,116.1717066,39.8932016,2406.0,12339,"User 17 will move from grid 12339 to grid 15939, at 2008-12-12 08:01:37.","User 17 will move from grid 12339 to grid 15939, at 2008-12-12 08:01:37."
143423,17,2008-12-12 06:55:46,2008-12-12 07:56:06,116.3838083,39.967275,3620.0,15749,"User 17 will move from grid 15749 to grid 15936, arriving around in about 2 months.","User 17 will move from grid 15749 to grid 15936, at 2009-02-05 06:08:35."
143797,17,2008-12-12 08:01:37,2008-12-12 08:31:49,116.394295,39.9710266,1812.0,15939,"User 17 will move from grid 15939 to grid 15189, arriving around in about 5 days, on 2008-12-17.","User 17 will move from grid 15939 to grid 15189, at 2008-12-17 12:20:35."
144096,17,2008-12-12 08:34:13,2008-12-12 09:52:16,116.4074883,39.9676016,4683.0,16128,"User 17 will move from grid 16128 to grid 16316, arriving around in about 4 weeks, specifically next Friday.","User 17 will move from grid 16128 to grid 16316, at 2009-01-09 06:39:43."
145482,17,2008-12-12 10:31:21,2008-12-12 11:07:18,116.3486133,39.992025,2157.0,15185,"User 17 will move from grid 15185 to grid 16129, arriving around in about 2 weeks, specifically next Friday.","User 17 will move from grid 15185 to grid 16129, at 2008-12-26 07:41:46."
145913,17,2008-12-12 11:16:38,2008-12-13 04:20:22,116.3401733,40.0160616,61424.0,14999,,
146178,17,2008-12-13 04:31:40,2008-12-13 05:23:13,116.34852,40.0289649,3093.0,15189,"User 17 will move from grid 15189 to grid 15187, arriving around in about 2 weeks, specifically next Wednesday.","User 17 will move from grid 15189 to grid 15187, at 2008-12-24 11:26:55."
146563,17,2008-12-13 05:30:54,2008-12-13 08:04:32,116.3401833,40.0160933,9218.0,14999,"User 17 will move from grid 14999 to grid 16317, arriving around in about 4 weeks, specifically next Sunday.","User 17 will move from grid 14999 to grid 16317, at 2009-01-11 08:17:44."
146610,17,2008-12-13 08:05:45,2008-12-14 08:48:03,116.3402749,40.0161766,88938.0,15188,,
147385,17,2008-12-14 09:29:44,2008-12-14 10:31:56,116.3484516,39.9998599,3732.0,15186,"User 17 will move from grid 15186 to grid 14806, arriving around in about 4 months.","User 17 will move from grid 15186 to grid 14806, at 2009-04-08 13:00:47."
147815,17,2008-12-14 10:48:27,2008-12-14 11:22:42,116.3366733,40.0294016,2055.0,15000,"User 17 will move from grid 15000 to grid 14996, arriving around in about 2 months.","User 17 will move from grid 15000 to grid 14996, at 2009-02-01 00:23:15."
147957,17,2008-12-14 11:25:11,2008-12-15 00:31:36,116.3445933,40.0250233,47185.0,15189,"User 17 will move from grid 15189 to grid 30976, arriving around in the next month.","User 17 will move from grid 15189 to grid 30976, at 2009-01-24 04:23:49."
150757,17,2008-12-15 02:05:02,2008-12-15 02:41:30,116.2306466,39.9061783,2188.0,13286,"User 17 will move from grid 13286 to grid 14998, arriving around in about 3 months.","User 17 will move from grid 13286 to grid 14998, at 2009-03-28 05:28:38."
152162,17,2008-12-15 03:13:00,2008-12-15 05:35:17,116.4074733,39.9674983,8537.0,16128,,
153659,17,2008-12-15 06:08:48,2008-12-15 06:59:23,116.3935466,39.8541566,3035.0,15926,,
155015,17,2008-12-15 07:39:03,2008-12-15 08:46:47,116.4545549,39.903315,4064.0,16876,"User 17 will move from grid 16876 to grid 16317, arriving around in about 3 months.","User 17 will move from grid 16876 to grid 16317, at 2009-03-13 07:24:24."
156250,17,2008-12-15 09:30:54,2008-12-15 10:49:15,116.3838149,39.9811916,4701.0,15751,"User 17 will move from grid 15751 to grid 14993, arriving around in about 2 months.","User 17 will move from grid 15751 to grid 14993, at 2009-02-17 06:55:52."
157309,17,2008-12-15 11:19:17,2008-12-15 11:58:24,116.4027533,40.0610133,2347.0,16138,"User 17 will move from grid 16138 to grid 15178, at 2009-01-10 10:26:37.","User 17 will move from grid 16138 to grid 15178, at 2009-01-10 10:26:37."
158802,17,2008-12-15 12:36:38,2008-12-16 10:30:15,116.3402333,40.0161783,78817.0,14999,,
159562,17,2008-12-16 11:15:44,2008-12-16 23:59:40,116.34019,40.016065,45836.0,14999,,
160813,17,2008-12-17 00:29:27,2008-12-17 01:37:37,116.4074533,39.9675866,4090.0,16128,,
161668,17,2008-12-17 02:00:12,2008-12-17 02:36:29,116.3499266,39.9260699,2177.0,15178,"User 17 will move from grid 15178 to grid 15547, arriving around in about 3 months.","User 17 will move from grid 15178 to grid 15547, at 2009-03-13 05:41:08."
162922,17,2008-12-17 03:31:55,2008-12-17 04:29:40,116.4075366,39.9674833,3465.0,16128,"User 17 will move from grid 16128 to grid 16127, arriving around in about 3 weeks, specifically next Monday.","User 17 will move from grid 16128 to grid 16127, at 2009-01-05 09:18:21."
164712,17,2008-12-17 05:42:28,2008-12-17 06:47:17,116.40753,39.9673783,3889.0,16128,"User 17 will move from grid 16128 to grid 15185, arriving around in about 2 months.","User 17 will move from grid 16128 to grid 15185, at 2009-02-19 11:05:54."
165559,17,2008-12-17 07:02:55,2008-12-17 07:42:47,116.30131,39.9843283,2392.0,14428,,
166289,17,2008-12-17 08:09:30,2008-12-17 09:05:17,116.3401666,40.0160899,3347.0,14999,"User 17 will move from grid 14999 to grid 15939, at 2009-03-25 04:01:55.","User 17 will move from grid 14999 to grid 15939, at 2009-03-25 04:01:55."
171749,17,2008-12-17 12:20:35,2008-12-18 13:15:20,116.3445999,40.0249916,89685.0,15189,,
172667,17,2008-12-18 13:34:51,2008-12-19 00:04:25,116.3401799,40.0160883,37774.0,14999,"User 17 will move from grid 14999 to grid 16127, arriving around in about 3 days, on 2008-12-22.","User 17 will move from grid 14999 to grid 16127, at 2008-12-22 08:52:35."
173752,17,2008-12-19 00:31:52,2008-12-19 01:29:47,116.4074999,39.9675333,3475.0,16128,"User 17 will move from grid 16128 to grid 16696, arriving around in about 2 days, on 2008-12-21.","User 17 will move from grid 16128 to grid 16696, at 2008-12-21 04:35:07."
175718,17,2008-12-19 02:15:15,2008-12-19 03:29:43,116.537135,39.8678766,4468.0,18195,"User 17 will move from grid 18195 to grid 14616, at 2008-12-21 09:59:27.","User 17 will move from grid 18195 to grid 14616, at 2008-12-21 09:59:27."
177912,17,2008-12-19 04:18:05,2008-12-19 05:37:29,116.3402366,40.0161366,4764.0,14999,,
181240,17,2008-12-19 08:26:00,2008-12-20 02:47:08,116.4075533,39.9674649,66068.0,16128,"User 17 will move from grid 16128 to grid 15389, at 2009-05-17 20:17:59.","User 17 will move from grid 16128 to grid 15389, at 2009-05-17 20:17:59."
182191,17,2008-12-20 03:14:39,2008-12-20 04:16:05,116.3402349,40.0161649,3686.0,14999,"User 17 will move from grid 14999 to grid 14994, arriving around in about 1 weeks, specifically next Sunday.","User 17 will move from grid 14999 to grid 14994, at 2008-12-28 10:41:55."
183033,17,2008-12-20 04:38:25,2008-12-20 06:44:47,116.4143533,39.9800833,7582.0,16318,,
184500,17,2008-12-20 07:40:18,2008-12-21 04:05:29,116.3402399,40.0160866,73511.0,14999,"User 17 will move from grid 14999 to grid 15939, arriving around in about 2 months.","User 17 will move from grid 14999 to grid 15939, at 2009-02-04 07:36:35."
185475,17,2008-12-21 04:35:07,2008-12-21 06:55:53,116.4428566,39.98492,8446.0,16696,"User 17 will move from grid 16696 to grid 14993, arriving around later today, in the morning.","User 17 will move from grid 16696 to grid 14993, at 2008-12-21 08:08:13."
186412,17,2008-12-21 07:18:41,2008-12-21 07:49:06,116.3401566,40.0160583,1825.0,14999,"User 17 will move from grid 14999 to grid 16127, arriving around in the next month.","User 17 will move from grid 14999 to grid 16127, at 2009-01-21 05:36:17."
187009,17,2008-12-21 08:08:13,2008-12-21 09:45:24,116.336665,39.9665933,5831.0,14993,,
187361,17,2008-12-21 09:59:27,2008-12-21 11:18:06,116.3131983,39.9704083,4719.0,14616,"User 17 will move from grid 14616 to grid 15368, arriving around in about 2 days, on 2008-12-24.","User 17 will move from grid 14616 to grid 15368, at 2008-12-24 05:25:39."
188127,17,2008-12-21 11:39:38,2008-12-22 00:08:02,116.34021,40.0160949,44904.0,14999,"User 17 will move from grid 14999 to grid 15938, at 2009-03-11 07:42:12.","User 17 will move from grid 14999 to grid 15938, at 2009-03-11 07:42:12."
189495,17,2008-12-22 00:55:08,2008-12-22 02:16:12,116.4075483,39.9673799,4864.0,16128,"User 17 will move from grid 16128 to grid 15178, at 2008-12-23 04:03:33.","User 17 will move from grid 16128 to grid 15178, at 2008-12-23 04:03:33."
192181,17,2008-12-22 04:02:04,2008-12-22 06:48:56,116.4075866,39.9672783,10012.0,16127,"User 17 will move from grid 16127 to grid 14998, at 2009-01-08 13:41:53.","User 17 will move from grid 16127 to grid 14998, at 2009-01-08 13:41:53."
196920,17,2008-12-22 08:52:35,2008-12-22 09:45:45,116.4075199,39.9671883,3190.0,16127,"User 17 will move from grid 16127 to grid 17441, arriving around in about 2 weeks, specifically next Monday.","User 17 will move from grid 16127 to grid 17441, at 2009-01-05 04:48:30."
198279,17,2008-12-22 10:51:10,2008-12-22 13:03:22,116.3402616,40.0161133,7932.0,14999,,
198324,17,2008-12-22 13:03:22,2008-12-22 13:47:55,116.3366416,40.0187333,2673.0,14999,"User 17 will move from grid 14999 to grid 14613, arriving around in about 2 weeks, specifically next Tuesday.","User 17 will move from grid 14999 to grid 14613, at 2009-01-06 03:00:59."
198330,17,2008-12-22 13:47:55,2008-12-22 23:52:15,116.3414583,40.0178666,36260.0,15188,"User 17 will move from grid 15188 to grid 15189, arriving around in about 3 weeks, specifically next Sunday.","User 17 will move from grid 15188 to grid 15189, at 2009-01-11 17:27:11."
199623,17,2008-12-23 00:36:39,2008-12-23 02:14:10,116.4076016,39.9674,5851.0,16128,"User 17 will move from grid 16128 to grid 15178, arriving around in about 3 days, on 2008-12-26.","User 17 will move from grid 16128 to grid 15178, at 2008-12-26 02:38:03."
200382,17,2008-12-23 02:45:37,2008-12-23 03:24:34,116.3484483,39.9224099,2337.0,15178,"User 17 will move from grid 15178 to grid 14806, at 2009-02-10 00:04:31.","User 17 will move from grid 15178 to grid 14806, at 2009-02-10 00:04:31."
200929,17,2008-12-23 04:03:33,2008-12-23 04:42:58,116.3501083,39.9262316,2365.0,15178,"User 17 will move from grid 15178 to grid 14613, at 2009-01-12 00:35:22.","User 17 will move from grid 15178 to grid 14613, at 2009-01-12 00:35:22."
201556,17,2008-12-23 04:53:36,2008-12-23 05:42:46,116.4074666,39.9674233,2950.0,16128,,
204775,17,2008-12-23 07:22:20,2008-12-23 10:03:44,116.40756,39.9674183,9684.0,16128,"User 17 will move from grid 16128 to grid 15177, arriving around in about 3 weeks, specifically next Monday.","User 17 will move from grid 16128 to grid 15177, at 2009-01-12 08:03:29."
206106,17,2008-12-23 10:52:16,2008-12-23 11:31:18,116.3463333,40.0071749,2342.0,15187,"User 17 will move from grid 15187 to grid 14436, arriving around in about 4 days, on 2008-12-28.","User 17 will move from grid 15187 to grid 14436, at 2008-12-28 05:02:52."
206328,17,2008-12-23 11:31:18,2008-12-24 00:17:40,116.3400399,40.0160399,45982.0,14999,"User 17 will move from grid 14999 to grid 15939, at 2009-01-08 04:41:15.","User 17 will move from grid 14999 to grid 15939, at 2009-01-08 04:41:15."
207211,17,2008-12-24 00:46:30,2008-12-24 02:55:40,116.3499299,39.9440383,7750.0,15180,"User 17 will move from grid 15180 to grid 15178, at 2008-12-26 03:30:44.","User 17 will move from grid 15180 to grid 15178, at 2008-12-26 03:30:44."
208217,17,2008-12-24 03:36:54,2008-12-24 05:05:43,116.4075183,39.9674799,5329.0,16128,"User 17 will move from grid 16128 to grid 15173, arriving around in about 4 weeks, specifically next Thursday.","User 17 will move from grid 16128 to grid 15173, at 2009-01-22 03:56:04."
208873,17,2008-12-24 05:25:39,2008-12-24 06:05:13,116.3602716,39.9370866,2374.0,15368,,
209664,17,2008-12-24 06:47:38,2008-12-24 07:35:00,116.37219,39.8818616,2842.0,15551,"User 17 will move from grid 15551 to grid 16138, arriving around in about 2 months.","User 17 will move from grid 15551 to grid 16138, at 2009-03-08 06:07:01."
211187,17,2008-12-24 09:00:28,2008-12-24 10:37:56,116.4074866,39.9672983,5848.0,16127,"User 17 will move from grid 16127 to grid 16317, arriving around in about 2 weeks, specifically next Monday.","User 17 will move from grid 16127 to grid 16317, at 2009-01-05 06:53:12."
212634,17,2008-12-24 11:26:55,2008-12-24 12:11:58,116.3462916,40.0070883,2703.0,15187,"User 17 will move from grid 15187 to grid 12339, arriving around in about 4 months.","User 17 will move from grid 15187 to grid 12339, at 2009-04-16 01:26:11."
212877,17,2008-12-24 12:11:58,2008-12-26 00:02:20,116.3401583,40.0161083,129022.0,14999,,
214066,17,2008-12-26 00:36:38,2008-12-26 01:21:58,116.4074533,39.9674916,2720.0,16128,,
214855,17,2008-12-26 01:48:02,2008-12-26 02:19:41,116.4075483,39.9674499,1899.0,16128,,
215673,17,2008-12-26 02:38:03,2008-12-26 03:23:43,116.3484666,39.9224083,2740.0,15178,,
215825,17,2008-12-26 03:30:44,2008-12-26 05:28:44,116.34845,39.9225516,7080.0,15178,"User 17 will move from grid 15178 to grid 16316, arriving around in about 3 months.","User 17 will move from grid 15178 to grid 16316, at 2009-04-01 08:20:16."
216646,17,2008-12-26 05:43:30,2008-12-26 06:15:56,116.4074966,39.9673883,1946.0,16128,"User 17 will move from grid 16128 to grid 14616, arriving around in about 2 months.","User 17 will move from grid 16128 to grid 14616, at 2009-02-20 06:16:44."
218719,17,2008-12-26 07:41:46,2008-12-26 08:50:37,116.4101249,39.9800966,4131.0,16129,"User 17 will move from grid 16129 to grid 15189, arriving around in about 4 months.","User 17 will move from grid 16129 to grid 15189, at 2009-04-19 06:30:49."
219704,17,2008-12-26 09:38:46,2008-12-27 12:50:00,116.34014,40.0160666,97874.0,14999,"User 17 will move from grid 14999 to grid 33629, arriving around in the next month.","User 17 will move from grid 14999 to grid 33629, at 2009-01-31 02:23:24."
222391,17,2008-12-27 13:44:24,2008-12-28 02:24:09,116.3400816,40.0160466,45585.0,14999,,
223268,17,2008-12-28 02:52:52,2008-12-28 04:44:31,116.3401916,40.0161599,6699.0,14999,,
223910,17,2008-12-28 05:02:52,2008-12-28 06:08:39,116.3014316,40.0497199,3947.0,14436,"User 17 will move from grid 14436 to grid 15178, arriving around in about 3 weeks, specifically next Monday.","User 17 will move from grid 14436 to grid 15178, at 2009-01-19 02:56:49."
224667,17,2008-12-28 06:57:34,2008-12-28 07:31:07,116.3368299,40.0237883,2013.0,15000,,
227625,17,2008-12-28 08:55:18,2008-12-28 10:41:55,116.336645,39.97556,6397.0,14994,"User 17 will move from grid 14994 to grid 14988, arriving around in about 1 weeks, specifically next Wednesday.","User 17 will move from grid 14994 to grid 14988, at 2009-01-07 02:33:16."
227755,17,2008-12-28 10:41:55,2008-12-28 11:26:29,116.3322666,39.9709766,2674.0,14994,"User 17 will move from grid 14994 to grid 14994, at 2009-01-10 11:27:37.","User 17 will move from grid 14994 to grid 14994, at 2009-01-10 11:27:37."
228332,17,2008-12-28 12:00:24,2008-12-31 11:29:46,116.3401316,40.016065,257362.0,14999,,
228850,17,2008-12-31 11:39:45,2009-01-05 00:04:07,116.3714666,39.8632266,390262.0,15549,"User 17 will move from grid 15549 to grid 14428, at 2009-01-09 02:55:35.","User 17 will move from grid 15549 to grid 14428, at 2009-01-09 02:55:35."
230100,17,2009-01-05 00:34:34,2009-01-05 02:42:11,116.4074983,39.9674116,7657.0,16128,,
230869,17,2009-01-05 03:04:41,2009-01-05 03:47:09,116.340225,40.0161399,2548.0,14999,"User 17 will move from grid 14999 to grid 16127, arriving around in the next month.","User 17 will move from grid 14999 to grid 16127, at 2009-02-18 04:57:23."
233578,17,2009-01-05 04:48:30,2009-01-05 05:54:18,116.4833366,39.8810383,3948.0,17441,"User 17 will move from grid 17441 to grid 15376, arriving around in the next month.","User 17 will move from grid 17441 to grid 15376, at 2009-02-15 06:07:47."
235100,17,2009-01-05 06:53:12,2009-01-05 07:37:23,116.4108899,39.9691216,2651.0,16317,,
236901,17,2009-01-05 08:24:07,2009-01-05 09:18:15,116.4074733,39.9675283,3248.0,16128,"User 17 will move from grid 16128 to grid 31166, arriving around in about 3 months.","User 17 will move from grid 16128 to grid 31166, at 2009-03-24 01:35:56."
237107,17,2009-01-05 09:18:21,2009-01-05 10:03:34,116.4085566,39.9659949,2713.0,16127,"User 17 will move from grid 16127 to grid 14806, at 2009-04-22 00:07:06.","User 17 will move from grid 16127 to grid 14806, at 2009-04-22 00:07:06."
238730,17,2009-01-05 10:56:59,2009-01-05 23:52:06,116.3400899,40.0160549,46507.0,14999,,
240016,17,2009-01-06 00:33:35,2009-01-06 02:33:16,116.4075666,39.96743,7181.0,16128,"User 17 will move from grid 16128 to grid 14994, arriving around in about 1 weeks, specifically next Thursday.","User 17 will move from grid 16128 to grid 14994, at 2009-01-15 10:53:16."
240964,17,2009-01-06 03:00:59,2009-01-06 04:28:51,116.3131399,39.9470499,5272.0,14613,"User 17 will move from grid 14613 to grid 30973, at 2009-01-25 12:06:54.","User 17 will move from grid 14613 to grid 30973, at 2009-01-25 12:06:54."
241927,17,2009-01-06 05:07:34,2009-01-06 05:51:59,116.4046533,39.9749216,2665.0,16128,"User 17 will move from grid 16128 to grid 14617, at 2009-01-16 12:34:44.","User 17 will move from grid 16128 to grid 14617, at 2009-01-16 12:34:44."
243152,17,2009-01-06 07:26:22,2009-01-06 08:19:04,116.3485249,39.9224816,3162.0,15178,"User 17 will move from grid 15178 to grid 15189, arriving around in about 2 months.","User 17 will move from grid 15178 to grid 15189, at 2009-03-23 06:52:01."
243960,17,2009-01-06 08:35:41,2009-01-06 11:31:11,116.4074866,39.9673766,10530.0,16128,"User 17 will move from grid 16128 to grid 16127, arriving around in about 1 days, on 2009-01-08.","User 17 will move from grid 16128 to grid 16127, at 2009-01-08 05:28:40."
244855,17,2009-01-06 12:01:38,2009-01-06 23:50:37,116.3401233,40.0160466,42539.0,14999,"User 17 will move from grid 14999 to grid 16317, arriving around later today, in the morning.","User 17 will move from grid 14999 to grid 16317, at 2009-01-07 10:41:48."
245880,17,2009-01-07 00:22:13,2009-01-07 01:28:58,116.3401666,40.0160449,4005.0,14999,"User 17 will move from grid 14999 to grid 12154, arriving around in about 6 months.","User 17 will move from grid 14999 to grid 12154, at 2009-06-27 03:22:51."
247614,17,2009-01-07 02:33:16,2009-01-07 03:55:13,116.3366733,39.9221366,4917.0,14988,"User 17 will move from grid 14988 to grid 16127, arriving around in about 1 weeks, specifically next Wednesday.","User 17 will move from grid 14988 to grid 16127, at 2009-01-14 08:07:31."
248827,17,2009-01-07 04:45:31,2009-01-07 05:59:30,116.4092033,39.9708166,4439.0,16128,,
249067,17,2009-01-07 06:00:15,2009-01-07 06:46:51,116.4087216,39.9654049,2796.0,16127,"User 17 will move from grid 16127 to grid 30973, arriving around in about 3 weeks, specifically next Wednesday.","User 17 will move from grid 16127 to grid 30973, at 2009-01-28 08:55:34."
252774,17,2009-01-07 08:13:06,2009-01-07 10:38:29,116.4074699,39.9675233,8723.0,16128,,
252945,17,2009-01-07 10:41:48,2009-01-07 13:21:49,116.4114949,39.9710516,9601.0,16317,"User 17 will move from grid 16317 to grid 15178, arriving around in about 2 months.","User 17 will move from grid 16317 to grid 15178, at 2009-02-25 05:14:26."
253797,17,2009-01-07 13:38:22,2009-01-08 00:03:15,116.3402183,40.0161549,37493.0,14999,,
254933,17,2009-01-08 00:35:28,2009-01-08 02:36:55,116.407475,39.9675333,7287.0,16128,"User 17 will move from grid 16128 to grid 15000, arriving around in about 2 months.","User 17 will move from grid 16128 to grid 15000, at 2009-03-21 05:25:50."
256253,17,2009-01-08 03:18:36,2009-01-08 04:06:46,116.4027966,40.0611466,2890.0,16138,"User 17 will move from grid 16138 to grid 14803, at 2009-01-19 11:25:23.","User 17 will move from grid 16138 to grid 14803, at 2009-01-19 11:25:23."
257360,17,2009-01-08 04:41:15,2009-01-08 05:25:57,116.394295,39.9710283,2682.0,15939,,
257676,17,2009-01-08 05:28:40,2009-01-08 06:42:20,116.4074616,39.9635666,4420.0,16127,,
259218,17,2009-01-08 08:38:22,2009-01-08 09:44:50,116.3484083,39.9392916,3988.0,15179,,
259990,17,2009-01-08 10:08:33,2009-01-08 12:40:31,116.4075366,39.9675116,9118.0,16128,"User 17 will move from grid 16128 to grid 30976, at 2009-01-30 02:56:27.","User 17 will move from grid 16128 to grid 30976, at 2009-01-30 02:56:27."
260539,17,2009-01-08 12:58:27,2009-01-08 13:39:48,116.3401783,40.0160549,2481.0,14999,"User 17 will move from grid 14999 to grid 14624, arriving around in about 3 days, on 2009-01-12.","User 17 will move from grid 14999 to grid 14624, at 2009-01-12 12:54:10."
260629,17,2009-01-08 13:41:53,2009-01-08 14:26:12,116.3367266,40.0088833,2659.0,14998,"User 17 will move from grid 14998 to grid 14990, arriving around in about 4 days, on 2009-01-13.","User 17 will move from grid 14998 to grid 14990, at 2009-01-13 03:08:29."
260668,17,2009-01-08 14:27:14,2009-01-09 02:42:31,116.3402266,40.0161433,44117.0,14999,"User 17 will move from grid 14999 to grid 14806, arriving around in the next month.","User 17 will move from grid 14999 to grid 14806, at 2009-02-15 02:23:50."
261169,17,2009-01-09 02:55:35,2009-01-09 06:11:37,116.2991566,39.9842833,11762.0,14428,"User 17 will move from grid 14428 to grid 15939, arriving around in about 5 months.","User 17 will move from grid 14428 to grid 15939, at 2009-05-26 05:59:32."
261203,17,2009-01-09 06:39:43,2009-01-09 11:53:07,116.4109216,39.96725,18804.0,16316,"User 17 will move from grid 16316 to grid 14994, arriving around in about 1 weeks, specifically next Saturday.","User 17 will move from grid 16316 to grid 14994, at 2009-01-17 09:50:45."
261585,17,2009-01-09 12:10:37,2009-01-09 13:17:35,116.3457933,40.0161266,4018.0,15188,"User 17 will move from grid 15188 to grid 15187, arriving around in about 6 days, on 2009-01-16.","User 17 will move from grid 15188 to grid 15187, at 2009-01-16 04:56:08."
261705,17,2009-01-09 13:17:35,2009-01-09 13:56:17,116.3425733,40.0114483,2322.0,15187,,
261707,17,2009-01-09 13:56:17,2009-01-10 06:52:51,116.3418233,40.0184166,60994.0,15188,,
263433,17,2009-01-10 08:06:42,2009-01-10 09:55:09,116.3484199,39.9998649,6507.0,15186,,
