,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
14205,92,2008-04-02 09:32:15,2008-04-05 00:35:07,116.2948433,39.9716183,226972.0,14427,"User 92 will move from grid 14427 to grid 14236, at 2008-04-05 10:04:05.","User 92 will move from grid 14427 to grid 14236, at 2008-04-05 10:04:05."
14221,92,2008-04-05 00:43:46,2008-04-05 08:34:44,116.3249983,39.9563833,28258.0,14803,,
14302,92,2008-04-05 08:59:56,2008-04-05 09:31:02,116.30367,39.9711433,1866.0,14427,"User 92 will move from grid 14427 to grid 16135, arriving around in about 4 months.","User 92 will move from grid 14427 to grid 16135, at 2008-07-30 16:21:59."
14329,92,2008-04-05 10:04:05,2008-04-12 00:56:40,116.2894166,39.9572433,571955.0,14236,"User 92 will move from grid 14236 to grid 14426, at 2008-05-14 05:39:37.","User 92 will move from grid 14236 to grid 14426, at 2008-05-14 05:39:37."
14366,92,2008-04-12 00:57:42,2008-04-12 02:06:26,116.3606616,40.16058,4124.0,15393,"User 92 will move from grid 15393 to grid 14241, arriving around in about 3 weeks, specifically next Friday.","User 92 will move from grid 15393 to grid 14241, at 2008-05-02 09:24:30."
14426,92,2008-04-12 02:36:33,2008-04-12 07:54:26,116.30416,39.9714416,19073.0,14427,"User 92 will move from grid 14427 to grid 14990, arriving around in about 2 months.","User 92 will move from grid 14427 to grid 14990, at 2008-05-27 09:58:32."
14427,92,2008-04-12 07:54:26,2008-04-12 08:50:23,116.3134583,39.9664449,3357.0,14615,"User 92 will move from grid 14615 to grid 14990, arriving around in about 1 days, on 2008-04-14.","User 92 will move from grid 14615 to grid 14990, at 2008-04-14 01:45:21."
14436,92,2008-04-12 08:50:23,2008-04-13 00:44:13,116.3130849,39.9686299,57230.0,14616,"User 92 will move from grid 14616 to grid 16135, arriving around in about 4 months.","User 92 will move from grid 14616 to grid 16135, at 2008-08-16 10:08:53."
14521,92,2008-04-13 01:06:26,2008-04-13 06:59:07,116.325265,39.9561083,21161.0,14803,,
14582,92,2008-04-13 07:14:37,2008-04-14 01:11:07,116.3038549,39.9711799,64590.0,14427,,
14648,92,2008-04-14 01:45:21,2008-04-19 00:41:33,116.3297449,39.9366899,428172.0,14990,,
14834,92,2008-04-19 01:54:37,2008-04-19 23:59:40,116.3014833,39.9697099,79503.0,14427,,
14900,92,2008-04-20 00:19:47,2008-04-20 08:43:03,116.3281033,39.9560566,30196.0,14803,,
14970,92,2008-05-02 00:20:32,2008-05-02 01:37:41,116.1004399,39.9114816,4629.0,11207,,
14972,92,2008-05-02 01:37:41,2008-05-02 02:23:57,116.3073883,39.9168,2776.0,14610,,
15031,92,2008-05-02 02:23:57,2008-05-02 03:49:46,116.3131949,39.9135366,5149.0,14610,"User 92 will move from grid 14610 to grid 14805, arriving around in about 3 months.","User 92 will move from grid 14610 to grid 14805, at 2008-08-07 00:10:51."
15101,92,2008-05-02 03:49:46,2008-05-02 08:27:12,116.3157516,39.9075966,16646.0,14609,"User 92 will move from grid 14609 to grid 14047, arriving around in about 2 weeks, specifically next Saturday.","User 92 will move from grid 14609 to grid 14047, at 2008-05-17 09:15:35."
15191,92,2008-05-02 09:24:30,2008-05-04 05:52:48,116.2889466,39.994815,160098.0,14241,,
15197,92,2008-05-04 06:11:55,2008-05-05 00:23:50,116.3270733,39.9561233,65515.0,14803,,
15281,92,2008-05-05 00:44:58,2008-05-05 03:36:28,116.3273083,39.9557166,10290.0,14803,"User 92 will move from grid 14803 to grid 14047, at 2008-05-17 14:30:06.","User 92 will move from grid 14803 to grid 14047, at 2008-05-17 14:30:06."
15314,92,2008-05-05 03:47:58,2008-05-10 10:56:17,116.3014216,39.9695316,457699.0,14427,,
15405,92,2008-05-10 11:21:53,2008-05-10 13:33:15,116.280955,40.0176416,7882.0,14054,"User 92 will move from grid 14054 to grid 16135, arriving around in about 3 months.","User 92 will move from grid 14054 to grid 16135, at 2008-08-15 00:13:33."
15410,92,2008-05-10 13:40:34,2008-05-12 00:05:21,116.3111616,39.9687849,123887.0,14616,"User 92 will move from grid 14616 to grid 16506, arriving around later today, late at night.","User 92 will move from grid 14616 to grid 16506, at 2008-05-12 00:53:27."
15801,92,2008-05-12 00:53:27,2008-05-12 02:36:36,116.4322666,39.9706866,6189.0,16506,"User 92 will move from grid 16506 to grid 11202, at 2008-05-18 14:09:54.","User 92 will move from grid 16506 to grid 11202, at 2008-05-18 14:09:54."
15871,92,2008-05-12 03:32:42,2008-05-14 05:33:48,116.2863549,39.9427133,180066.0,14235,"User 92 will move from grid 14235 to grid 14770, arriving around in about 2 months.","User 92 will move from grid 14235 to grid 14770, at 2008-07-14 08:05:39."
15873,92,2008-05-14 05:39:37,2008-05-14 12:28:02,116.3040616,39.9644883,24505.0,14426,"User 92 will move from grid 14426 to grid 14803, at 2008-05-31 01:00:37.","User 92 will move from grid 14426 to grid 14803, at 2008-05-31 01:00:37."
15874,92,2008-05-14 12:28:02,2008-05-16 10:31:57,116.3007016,39.969225,165835.0,14427,,
15887,92,2008-05-16 10:48:27,2008-05-17 08:26:36,116.3002199,39.9719233,77889.0,14427,,
16080,92,2008-05-17 09:15:35,2008-05-17 14:30:06,116.2751833,39.9523749,18871.0,14047,,
16094,92,2008-05-17 14:30:06,2008-05-18 10:02:47,116.27495,39.9541683,70361.0,14047,,
16098,92,2008-05-18 10:03:07,2008-05-18 11:53:27,116.4861983,40.0352449,6620.0,17458,,
16100,92,2008-05-18 11:53:37,2008-05-18 13:42:45,116.3026099,39.9715266,6548.0,14427,,
16198,92,2008-05-18 14:09:54,2008-05-20 01:37:08,116.0977333,39.860215,127634.0,11202,,
16201,92,2008-05-20 01:41:08,2008-05-20 02:29:08,116.3000816,39.9711649,2880.0,14427,"User 92 will move from grid 14427 to grid 15372, arriving around in about 2 months.","User 92 will move from grid 14427 to grid 15372, at 2008-07-28 07:59:34."
16555,92,2008-05-27 07:16:44,2008-05-27 09:14:13,116.3315083,39.9366883,7049.0,14990,"User 92 will move from grid 14990 to grid 12170, at 2008-07-10 13:51:06.","User 92 will move from grid 14990 to grid 12170, at 2008-07-10 13:51:06."
16588,92,2008-05-27 09:15:13,2008-05-27 09:58:32,116.3450316,39.9959183,2599.0,15186,,
16590,92,2008-05-27 09:58:32,2008-05-27 12:20:06,116.3334533,39.9373583,8494.0,14990,,
16686,92,2008-05-27 12:30:18,2008-05-28 05:25:15,116.30154,39.9680666,60897.0,14427,"User 92 will move from grid 14427 to grid 14623, at 2008-07-03 15:26:06.","User 92 will move from grid 14427 to grid 14623, at 2008-07-03 15:26:06."
17071,92,2008-05-28 05:43:32,2008-05-28 11:10:43,116.337745,39.9993449,19631.0,14997,"User 92 will move from grid 14997 to grid 14997, at 2008-05-28 11:19:46.","User 92 will move from grid 14997 to grid 14997, at 2008-05-28 11:19:46."
17333,92,2008-05-28 11:19:46,2008-05-28 11:56:57,116.3367333,39.9997133,2231.0,14997,"User 92 will move from grid 14997 to grid 16323, arriving around in about 2 months.","User 92 will move from grid 14997 to grid 16323, at 2008-07-21 08:31:38."
17385,92,2008-05-28 11:58:02,2008-05-30 22:28:28,116.3014283,39.9695116,210626.0,14427,,
17468,92,2008-05-30 22:28:28,2008-05-31 00:13:42,116.30388,39.9711,6314.0,14427,,
18170,92,2008-05-31 01:00:37,2008-05-31 10:25:29,116.3249899,39.9558233,33892.0,14803,"User 92 will move from grid 14803 to grid 16324, arriving around in about 2 months.","User 92 will move from grid 14803 to grid 16324, at 2008-08-14 19:06:39."
18775,92,2008-06-09 07:20:37,2008-06-09 09:00:47,116.3026916,39.9829283,6010.0,14428,,
19155,92,2008-06-09 09:00:47,2008-06-15 00:06:09,116.3105333,39.9800316,486322.0,14617,"User 92 will move from grid 14617 to grid 14048, arriving around in about 3 weeks, specifically next Thursday.","User 92 will move from grid 14617 to grid 14048, at 2008-07-03 06:07:57."
19880,92,2008-06-15 00:58:13,2008-06-15 07:47:02,116.2900599,39.8894366,24529.0,14229,,
20288,92,2008-06-15 08:03:44,2008-06-20 06:57:47,116.3034849,39.9710733,428043.0,14427,"User 92 will move from grid 14427 to grid 14057, at 2008-07-03 16:13:38.","User 92 will move from grid 14427 to grid 14057, at 2008-07-03 16:13:38."
20299,92,2008-06-20 06:57:47,2008-06-20 07:31:58,116.3008683,39.9702633,2051.0,14427,,
21023,92,2008-06-20 08:12:48,2008-06-21 13:24:48,116.3045366,39.9710766,105120.0,14427,,
21324,92,2008-06-21 13:35:22,2008-06-21 17:16:38,116.3014016,39.9703349,13276.0,14427,"User 92 will move from grid 14427 to grid 14994, at 2008-06-26 11:20:08.","User 92 will move from grid 14427 to grid 14994, at 2008-06-26 11:20:08."
21578,92,2008-06-21 17:27:11,2008-06-26 11:20:08,116.3051266,39.971045,409977.0,14616,,
21581,92,2008-06-26 11:20:08,2008-06-26 18:16:54,116.3308866,39.9754333,25006.0,14994,,
22086,92,2008-06-26 19:24:41,2008-06-26 21:02:30,116.3035766,39.9711499,5869.0,14427,,
22233,92,2008-06-26 21:02:30,2008-06-29 09:54:23,116.303825,39.971045,219113.0,14427,,
22260,92,2008-06-29 09:55:32,2008-06-29 10:58:04,116.301415,39.96953,3752.0,14427,"User 92 will move from grid 14427 to grid 16135, arriving around in the next month.","User 92 will move from grid 14427 to grid 16135, at 2008-08-13 10:38:42."
23396,92,2008-06-29 11:00:53,2008-06-29 11:54:43,116.2857233,39.9805499,3230.0,14239,"User 92 will move from grid 14239 to grid 16135, arriving around in about 2 months.","User 92 will move from grid 14239 to grid 16135, at 2008-08-15 23:21:17."
23399,92,2008-06-29 11:54:43,2008-06-29 13:24:11,116.3059166,39.968745,5368.0,14616,"User 92 will move from grid 14616 to grid 15564, at 2008-07-14 11:23:58.","User 92 will move from grid 14616 to grid 15564, at 2008-07-14 11:23:58."
23734,92,2008-06-29 13:24:46,2008-07-03 05:29:34,116.3049666,39.9710349,317088.0,14427,,
24033,92,2008-07-03 06:07:57,2008-07-03 14:24:15,116.2789683,39.9670599,29778.0,14048,"User 92 will move from grid 14048 to grid 16323, arriving around in the next month.","User 92 will move from grid 14048 to grid 16323, at 2008-08-06 08:30:45."
24911,92,2008-07-03 15:26:06,2008-07-03 15:58:58,116.3050616,40.0340466,1972.0,14623,,
25278,92,2008-07-03 16:13:38,2008-07-03 18:59:54,116.2762316,40.0430933,9976.0,14057,,
25284,92,2008-07-03 18:59:54,2008-07-03 20:35:30,116.3111116,39.9745016,5736.0,14616,"User 92 will move from grid 14616 to grid 13493, arriving around in the next month.","User 92 will move from grid 14616 to grid 13493, at 2008-08-15 06:39:57."
25734,92,2008-07-03 20:35:44,2008-07-05 08:33:30,116.3050716,39.9710783,129466.0,14616,,
25758,92,2008-07-05 08:46:39,2008-07-05 09:35:21,116.3161766,39.9620266,2922.0,14615,"User 92 will move from grid 14615 to grid 14805, arriving around in about 1 weeks, specifically next Wednesday.","User 92 will move from grid 14615 to grid 14805, at 2008-07-16 07:55:12."
25796,92,2008-07-05 09:35:21,2008-07-05 19:25:35,116.329365,39.9560866,35414.0,14992,,
26178,92,2008-07-05 19:40:21,2008-07-07 09:43:15,116.3050133,39.9710833,136974.0,14616,"User 92 will move from grid 14616 to grid 12902, arriving around in about 1 weeks, specifically next Wednesday.","User 92 will move from grid 14616 to grid 12902, at 2008-07-16 03:12:12."
26222,92,2008-07-07 10:06:42,2008-07-07 13:51:37,116.4087716,40.0301233,13495.0,16134,"User 92 will move from grid 16134 to grid 16135, arriving around in about 2 days, on 2008-07-10.","User 92 will move from grid 16134 to grid 16135, at 2008-07-10 08:50:03."
26418,92,2008-07-07 14:18:26,2008-07-10 08:33:29,116.3014049,39.9694816,238503.0,14427,,
26792,92,2008-07-10 08:50:03,2008-07-10 13:33:08,116.407355,40.0307083,16985.0,16135,,
26964,92,2008-07-10 13:51:06,2008-07-10 14:33:13,116.1586133,40.0742649,2527.0,12170,,
27261,92,2008-07-10 15:07:59,2008-07-14 07:44:06,116.3046633,39.9710633,318967.0,14427,,
27483,92,2008-07-14 08:05:39,2008-07-14 09:09:49,116.3268749,39.6553666,3850.0,14770,,
27484,92,2008-07-14 09:09:49,2008-07-14 09:45:09,116.3280183,40.0181799,2120.0,14810,,
28301,92,2008-07-14 10:25:21,2008-07-14 11:10:37,116.2415549,39.8899599,2716.0,13473,,
28603,92,2008-07-14 11:23:58,2008-07-15 13:16:03,116.3733666,39.9967549,93125.0,15564,"User 92 will move from grid 15564 to grid 16323, arriving around in about 4 weeks, specifically next Wednesday.","User 92 will move from grid 15564 to grid 16323, at 2008-08-13 17:30:14."
28940,92,2008-07-15 14:09:23,2008-07-15 16:51:58,116.3044333,39.9710483,9755.0,14427,,
28941,92,2008-07-15 16:51:58,2008-07-15 19:41:54,116.3054749,39.9718233,10196.0,14616,,
29489,92,2008-07-15 20:42:22,2008-07-15 21:24:10,116.3053183,39.971505,2508.0,14616,"User 92 will move from grid 14616 to grid 16324, arriving around in about 4 weeks, specifically next Wednesday.","User 92 will move from grid 14616 to grid 16324, at 2008-08-13 18:45:23."
29713,92,2008-07-15 21:44:27,2008-07-16 02:43:40,116.3030099,39.971425,17953.0,14427,,
30408,92,2008-07-16 03:12:12,2008-07-16 07:36:07,116.201295,39.8581816,15835.0,12902,,
30647,92,2008-07-16 07:55:12,2008-07-16 08:53:44,116.3250916,39.9751383,3512.0,14805,"User 92 will move from grid 14805 to grid 16323, at 2008-08-04 13:34:17.","User 92 will move from grid 14805 to grid 16323, at 2008-08-04 13:34:17."
30871,92,2008-07-16 08:53:44,2008-07-18 07:30:31,116.408175,40.0291416,167807.0,16134,,
32027,92,2008-07-18 08:45:40,2008-07-18 18:23:13,116.4075416,40.0255533,34653.0,16134,"User 92 will move from grid 16134 to grid 16323, arriving around in about 4 weeks, specifically next Thursday.","User 92 will move from grid 16134 to grid 16323, at 2008-08-14 23:04:04."
32384,92,2008-07-18 18:23:13,2008-07-19 08:45:11,116.3108733,39.9696366,51718.0,14616,,
32475,92,2008-07-19 08:49:11,2008-07-19 18:55:42,116.3289399,39.9561133,36391.0,14992,,
32954,92,2008-07-19 19:12:06,2008-07-20 15:52:30,116.3028766,39.9710416,74424.0,14427,,
33027,92,2008-07-20 15:52:30,2008-07-20 17:07:38,116.3047033,39.9711716,4508.0,14427,,
33359,92,2008-07-20 17:41:48,2008-07-20 19:43:59,116.2631733,39.9520966,7331.0,13858,"User 92 will move from grid 13858 to grid 16133, arriving around later today, in the afternoon.","User 92 will move from grid 13858 to grid 16133, at 2008-07-21 17:50:08."
33480,92,2008-07-20 19:59:06,2008-07-20 20:45:33,116.3035416,39.9710033,2787.0,14427,,
33491,92,2008-07-20 20:45:33,2008-07-21 07:22:46,116.3042533,39.971185,38233.0,14427,,
33910,92,2008-07-21 08:31:38,2008-07-21 17:49:36,116.4110866,40.0292533,33478.0,16323,,
34114,92,2008-07-21 17:50:08,2008-07-21 18:47:48,116.4105033,40.015145,3460.0,16133,,
34124,92,2008-07-21 18:47:48,2008-07-21 19:47:14,116.3111866,39.969165,3566.0,14616,,
34382,92,2008-07-21 19:47:14,2008-07-23 07:32:41,116.3004249,39.971145,128727.0,14427,,
34416,92,2008-07-23 07:32:41,2008-07-23 20:26:27,116.3127266,39.9685033,46426.0,14616,"User 92 will move from grid 14616 to grid 16323, arriving around in about 4 days, on 2008-07-28.","User 92 will move from grid 14616 to grid 16323, at 2008-07-28 08:34:10."
34496,92,2008-07-23 20:37:37,2008-07-24 01:26:21,116.304735,39.9713233,17324.0,14427,,
35073,92,2008-07-24 03:01:25,2008-07-24 03:34:36,116.3030783,39.9710883,1991.0,14427,,
35192,92,2008-07-24 03:34:36,2008-07-24 04:12:35,116.3036266,39.9710633,2279.0,14427,,
35614,92,2008-07-24 04:57:06,2008-07-24 05:31:08,116.3036066,39.97114,2042.0,14427,,
35763,92,2008-07-24 05:41:15,2008-07-24 09:07:07,116.3035833,39.9711166,12352.0,14427,,
35896,92,2008-07-24 09:24:47,2008-07-24 10:45:48,116.3036516,39.9710416,4861.0,14427,"User 92 will move from grid 14427 to grid 16135, at 2008-08-17 21:22:17.","User 92 will move from grid 14427 to grid 16135, at 2008-08-17 21:22:17."
36024,92,2008-07-24 11:08:38,2008-07-25 08:52:47,116.3248249,39.9585216,78249.0,14804,,
36034,92,2008-07-25 08:53:01,2008-07-25 17:35:16,116.4074066,40.0286999,31335.0,16134,,
36158,92,2008-07-25 17:48:35,2008-07-25 18:20:45,116.40084,39.9799666,1930.0,16129,"User 92 will move from grid 16129 to grid 17954, arriving around in about 2 weeks, specifically next Thursday.","User 92 will move from grid 16129 to grid 17954, at 2008-08-07 00:54:44."
36572,92,2008-07-25 18:53:09,2008-07-28 07:34:21,116.304055,39.9710583,218472.0,14427,,
37050,92,2008-07-28 07:59:34,2008-07-28 08:34:10,116.36231,39.9748349,2076.0,15372,"User 92 will move from grid 15372 to grid 16135, arriving around in about 3 weeks, specifically next Friday.","User 92 will move from grid 15372 to grid 16135, at 2008-08-15 10:43:19."
37079,92,2008-07-28 08:34:10,2008-07-30 16:15:59,116.4117516,40.0285899,200509.0,16323,,
37220,92,2008-07-30 16:21:59,2008-08-02 18:30:08,116.4081099,40.0304666,266889.0,16135,,
37276,92,2008-08-02 18:32:04,2008-08-02 20:29:51,116.3115833,39.9745966,7067.0,14616,"User 92 will move from grid 14616 to grid 12724, arriving around in about 1 weeks, specifically next Tuesday.","User 92 will move from grid 14616 to grid 12724, at 2008-08-12 09:33:01."
37870,92,2008-08-02 20:30:26,2008-08-04 12:33:54,116.3052233,39.9710566,144208.0,14616,"User 92 will move from grid 14616 to grid 16324, arriving around in about 1 weeks, specifically next Thursday.","User 92 will move from grid 14616 to grid 16324, at 2008-08-14 20:18:20."
38751,92,2008-08-04 13:34:17,2008-08-06 07:30:09,116.4120216,40.0261849,150952.0,16323,,
39360,92,2008-08-06 07:46:49,2008-08-06 08:30:45,116.4025116,40.0284999,2636.0,16134,"User 92 will move from grid 16134 to grid 15610, at 2008-08-12 08:04:41.","User 92 will move from grid 16134 to grid 15610, at 2008-08-12 08:04:41."
39361,92,2008-08-06 08:30:45,2008-08-06 23:58:51,116.4114083,40.0271683,55686.0,16323,,
39917,92,2008-08-07 00:10:51,2008-08-07 00:48:30,116.3249133,39.9751316,2259.0,14805,"User 92 will move from grid 14805 to grid 14994, at 2008-08-13 07:53:07.","User 92 will move from grid 14805 to grid 14994, at 2008-08-13 07:53:07."
40310,92,2008-08-07 00:54:44,2008-08-11 07:24:26,116.5121433,41.0946116,368982.0,17954,,
40732,92,2008-08-11 07:49:39,2008-08-11 08:47:36,116.3127766,39.9724883,3477.0,14616,,
40757,92,2008-08-11 08:47:36,2008-08-12 07:32:53,116.4096849,40.0298366,81917.0,16134,,
41010,92,2008-08-12 08:04:41,2008-08-12 08:46:37,116.3723233,40.4091783,2516.0,15610,,
41233,92,2008-08-12 09:33:01,2008-08-13 07:38:50,116.1957888,39.9513632,79549.0,12724,"User 92 will move from grid 12724 to grid 16135, at 2008-08-17 05:52:59.","User 92 will move from grid 12724 to grid 16135, at 2008-08-17 05:52:59."
41447,92,2008-08-13 07:53:07,2008-08-13 10:38:42,116.3368116,39.9750183,9935.0,14994,,
41478,92,2008-08-13 10:38:42,2008-08-13 14:03:54,116.4086766,40.0306766,12312.0,16135,,
41789,92,2008-08-13 14:13:13,2008-08-13 16:32:34,116.4105883,40.0294783,8361.0,16134,,
42431,92,2008-08-13 16:35:18,2008-08-13 17:30:14,116.40749,40.02988,3296.0,16134,"User 92 will move from grid 16134 to grid 16135, arriving around in about 3 days, on 2008-08-17.","User 92 will move from grid 16134 to grid 16135, at 2008-08-17 06:27:48."
42589,92,2008-08-13 17:30:14,2008-08-13 18:45:18,116.4119016,40.0249766,4504.0,16323,"User 92 will move from grid 16323 to grid 16324, at 2008-08-15 04:45:09.","User 92 will move from grid 16323 to grid 16324, at 2008-08-15 04:45:09."
42619,92,2008-08-13 18:45:23,2008-08-14 11:10:45,116.4176,40.0308616,59122.0,16324,,
43512,92,2008-08-14 11:10:49,2008-08-14 13:31:10,116.4075549,40.0295033,8421.0,16134,"User 92 will move from grid 16134 to grid 16135, arriving around in about 1 days, on 2008-08-15.","User 92 will move from grid 16134 to grid 16135, at 2008-08-15 19:08:27."
44354,92,2008-08-14 14:05:05,2008-08-14 19:06:34,116.410115,40.0293066,18089.0,16134,,
45337,92,2008-08-14 19:06:39,2008-08-14 20:11:08,116.41097,40.0304416,3869.0,16324,,
45862,92,2008-08-14 20:18:20,2008-08-14 21:58:52,116.4146383,40.03589,6032.0,16324,,
45863,92,2008-08-14 21:58:52,2008-08-14 23:03:56,116.4088883,40.0301599,3904.0,16134,,
46063,92,2008-08-14 23:04:04,2008-08-14 23:56:28,116.4114599,40.0300883,3144.0,16323,,
46305,92,2008-08-15 00:13:33,2008-08-15 02:44:17,116.4105116,40.0318516,9044.0,16135,,
46898,92,2008-08-15 03:19:40,2008-08-15 04:39:14,116.4074299,40.0303749,4774.0,16134,,
47056,92,2008-08-15 04:45:09,2008-08-15 05:21:03,116.4223133,40.0341716,2154.0,16324,,
47838,92,2008-08-15 06:39:57,2008-08-15 08:38:48,116.2422183,40.07466,7131.0,13493,,
47843,92,2008-08-15 08:38:54,2008-08-15 09:59:25,116.4080583,40.0303066,4831.0,16134,,
48021,92,2008-08-15 10:43:19,2008-08-15 11:22:05,116.4075749,40.0305249,2326.0,16135,,
48081,92,2008-08-15 11:48:30,2008-08-15 12:26:21,116.4082966,40.0301416,2271.0,16134,,
48286,92,2008-08-15 13:08:12,2008-08-15 14:48:08,116.4075049,40.0308949,5996.0,16135,,
48945,92,2008-08-15 15:18:05,2008-08-15 15:49:22,116.407335,40.0303983,1877.0,16134,,
48985,92,2008-08-15 15:49:22,2008-08-15 19:06:48,116.4078583,40.0307766,11846.0,16135,"User 92 will move from grid 16135 to grid 16135, arriving around in about 1 days, on 2008-08-17.","User 92 will move from grid 16135 to grid 16135, at 2008-08-17 04:18:11."
49142,92,2008-08-15 19:08:27,2008-08-15 23:21:12,116.410375,40.0307533,15165.0,16135,,
49661,92,2008-08-15 23:21:17,2008-08-16 10:08:34,116.407805,40.0311016,38837.0,16135,,
50986,92,2008-08-16 10:08:53,2008-08-17 03:31:58,116.4086366,40.0307183,62585.0,16135,,
52752,92,2008-08-17 04:18:11,2008-08-17 05:47:49,116.4087116,40.0304716,5378.0,16135,,
52814,92,2008-08-17 05:52:59,2008-08-17 06:27:48,116.4073783,40.0308766,2089.0,16135,,
52834,92,2008-08-17 06:27:48,2008-08-17 07:59:06,116.4087983,40.0304449,5478.0,16135,,
53143,92,2008-08-17 08:03:32,2008-08-17 20:37:35,116.4111116,40.0301499,45243.0,16323,,
54209,92,2008-08-17 20:37:35,2008-08-17 21:22:17,116.4072166,40.0303066,2682.0,16134,,
54213,92,2008-08-17 21:22:17,2008-08-18 02:07:31,116.4099083,40.0311616,17114.0,16135,,
54962,92,2008-08-18 02:07:55,2008-08-18 08:34:20,116.4082199,40.02816,23185.0,16134,,
