15180,16128,15368,15551,16127,15187,14999,16128,16128,15178
15178,16128,16129,14999,14999,14999,14436,15000,14994,14994
14999,15549,16128,14999,17441,16317,16128,16127,14999,16128
14613,16128,15178,16128,14999,14999,14988,16128,16127,16128
16317,14999,16128,16138,15939,16127,15179,16128,14999,14998
14999,14428,16316,15188,15187,15188,15186,15178,14994,14999
16128,14613,16317,15189,14613,14428,14999,15177,16128,14999
14624,15189,16128,14990,16128,14999,16128,15178,16502,16127
15560,14999,14806,14994,14999,15187,15188,14999,15188,14617
14994,14994,14999,14999,16139,14999,16128,15178,16128,16128
14803,14999,16128,15178,16128,14428,14999,16128,16128,16127
16317,14999,14999,16128,15173,15554,16128,15752,16309,14999
14999,30976,30973,30976,33629,31166,30973,30973,30973,32669
30973,30973,30973,33628,31167,30973,30973,31143,30973,30023
30973,30976,30973,33629,30973,30976,14999,14996,14806,14999
14994,14994,16128,14805,15178,16128,14999,16128,15939,14999
16128,16317,15936,14999,16128,16128,15939,14999,14624,14624
15189,16138,14999,14806,16127,16316,16128,14994,15178,14999
12339,16316,15173,14999,16309,16128,15935,14783,15178,16128
16113,14806,14999,14999,14806,14428,15376,14806,14999,14806
14999,14999,16128,16128,14993,16128,14999,16508,15178,16128
16317,16127,15188,14999,16128,16317,15365,15179,16128,16128
16316,15185,14999,16128,16128,14428,14616,14428,14999,15178
14999,16138,15001,15189,15178,15178,15188,15188,15188,15188
15188,15001,16128,16316,16316,15940,14999,17834,16127,15178
15547,16128,14999,14999,16128,16316,15365,15751,14806,14999
14999,14999,15188,16138,14999,14999,16127,16128,16128,15187
16127,16127,16316,15938,14806,15187,14806,16128,15751,16128
15547,16317,14999,15000,15188,15000,15188,16138,15378,15188
15188,16127,16128,16128,16127,15188,15187,16128,15178,16128
15560,16128,15187,14806,14806,14806,15187,16128,15187,15000
14999,16138,15187,15188,15187,16128,16316,15189,15189,15188
15188,31166,31166,30976,30973,15188,16128,15178,16316,15939
16128,15939,15751,15188,15187,14806,15187,16128,16128,16128
15187,14998,15188,16138,15378,15188,16128,16127,14236,16128
16128,15188,15188,16128,16877,16502,16316,15188,16128,16128
15179,13853,14999,16127,12339,16128,15187,15188,15188,16138
15378,15189,15000,15188,15188,14994,15188,15188,12170,14435
15188,14806,15188,16127,16316,18975,15563,15939,14993,14805
14806,15188,16128,14044,16128,17069,16128,14433,15188,15188
15188,16128,14044,16128,14427,16128,15188,16876,14041,12343
15378,15188,14806,16138,15006,14806,14999,15188,16128,16128
15547,15746,16128,14806,15187,16128,16316,15558,16128,15188
16128,12339,12339,12339,12339,12339,12339,14999,15188,16128
14426,16128,12339,15187,15188,14806,15188,15188,15187,15188
14806,16138,15752,15189,15188,14998,15188,16128,15365,16128
15562,16128,15188,15188,16128,12339,15178,15193,16317,16127
15188,15188,15188,14806,15188,15188,14806,15188,15378,15187
16128,15187,15188,14806,14049,14994,15558,15188,15000,15000
14997,15186,15188,14998,15188,15188,14999,15188,15188,15188
15188,15389,15188,16128,16317,16316,15178,12339,15188,16128
16317,16502,15187,15188,16128,15547,15929,5015,15188,16138
15188,15549,13666,15188,15188,15188,15188,15188,15178,15179
15188,15188,16128,16502,15178,14996,15751,15188,15939,15188
17075,20803,19468,19656,15188,15188,16138,15188,15188,15188
16128,16128,16317,15178,16128,15188,16128,16128,16127,16317
15188,14806,15188,16128,16128,16882,14804,14806,15188,16128
17441,16317,14806,15188,14806,15188,15188,15188,15188,16138
15188,16128,17443,17441,14993,16128,17072,15188,14806,14806
15188,16128,16317,15178,16127,15365,15751,15939,14806,15188
14806,15188,16128,15560,16128,14993,15188,16128,15178,12339
15939,16128,15188,15188,14806,14999,15188,16138,15188,14806
15188,14806,15188,15188,15188,16128,16128,16885,16696,15188
16128,16128,15179,16128,15188,15188,15188,15188,14806,15188
16128,16317,16317,16504,14806,15188,16128,16128,16128,14999
14806,15188,14806,16138,15188,14249,14999,14806,15188,15188
15188,15188,15188,15563,16128,15188,14806,15188,16128,16316
15188,15188,15188,16316,15180,14429,15554,16320,15188,16128
15178,15370,14999,15188,14806,15188,12911,12154,12719,12719
15188,14999,15188,15188,16138,15188,15188,15188,15188,16128
16128,16127,15187,15188,12339,16128,16506,16128,15188,15188
14806,15188,16128,14806,15188,16128,16128,14814,15752,15188
15737,15738,15743,14803,14617,16693,16305,15927,15738,15738
14803,14616,18975,14052,15746,16123,16690,15933,15933,15932
16496,16308,17257,15928,13131,13140,12000,9744,15927,15738
15738,15738,15738,15738,15739,16883,10449,15738,16117,14803
19350,14616,15933,15932,16307,16118,15738,19350,17444,16305
16116,15738,15935,21405,15738,15737,15738,16305,16883,16693
16882,15927,15738,15738,15738,15738,15738,10461,16114,15739
15738,15738,15738,15738,15738,15738,14797,16306,16117,16308
15931,15932,15933,16306,15738,15738,15927,18636,18446,16121
15738,15178,15174,15363,15738,15738,15738,15552,15554,15915
15179,14990,15177,15740,15738,16499,15738,17066,15746,15932
15738,18637,18030,16128,16118,16873,16873,16307,16875,15738
15926,15738,17251,17253,15738,15554,15737,15738,16499,16499
15738,16309,15927,15933,15933,18956,15931,15931,15941,14996
14052,15738,16118,16307,16502,16502,15931,15928,15738,15363
15738,15179,15738,15550,15738,15738,15553,15738,15738,15553
15737,15738,15930,16880,16691,15738,17067,15738,15737,15738
14805,14616,14617,14617,14617,14805,14616,14805,14995,14616
14994,14995,14616,14805,14616,14805,14616,14617,14617,14805
14616,14805,14616,14805,14617,14428,14617,14805,14616,14805
14616,14617,14805,14616,14805,14805,14427,14805,14617,14805
15180,9556,9745,9934,9934,15005,14994,14805,14616,14617
14805,14428,14805,14616,14805,14616,14616,14805,14616,14617
14805,14617,14617,14805,14617,14995,14617,14805,14617,14805
14617,14805,14806,14617,14805,14616,14617,14617,14805,14617
14994,14616,14428,14805,14805,14617,14806,14617,15373,14617
14805,14617,14616,14805,14617,14805,14617,14805,14805,14617
14995,14617,14995,14617,14805,14617,15184,14617,14995,14616
14805,14617,14617,14617,14617,14805,14617,14805,14808,14617
14995,14994,14617,14805,14617,14805,14805,14617,14805,14617
14805,14617,14805,14616,14805,14617,14617,14805,14805,14617
14617,14805,14805,14617,14805,14617,14805,14617,14805,14617
14805,14617,14805,14617,14617,14805,14617,14806,14617,14805
14806,14615,14427,14609,14427,14427,14427,14427,14427,16309
14803,14614,14614,14803,14427,14993,14427,14427,14994,14427
14798,14427,14616,14426,14994,15560,15560,15561,14990,14991
14427,15742,15931,14426,14805,14994,14427,14807,14427,14805
14427,14608,14424,14614,14993,14993,14992,14614,14614,14427
17063,14803,14427,15554,15554,14616,14616,14994,14994,14616
14427,14616,14427,14427,14997,14997,14997,14616,14427,16878
14614,14427,14994,14994,14427,14806,14994,14614,14427,14807
14616,14805,14427,14614,14427,14994,14427,14805,14994,15384
14995,14616,14805,14994,14996,14807,15185,14994,14994,14427
14805,14427,14616,17077,14994,14427,14616,14616,14616,14614
14801,14614,14427,16888,14806,14427,14805,14994,14994,14994
14427,14994,14616,14427,14427,14994,14802,14994,14994,14614
14427,14996,14996,14427,14427,14617,14617,14995,14996,15560
14994,17065,14806,14427,14807,14616,14427,14994,14994,14994
14427,14994,14994,14996,14429,14998,14806,14995,17064,16691
14807,14616,14425,14614,14427,14617,14806,14614,14616,14805
14994,14994,14994,14427,14805,14994,14427,14427,14994,14994
14427,14994,14994,14427,14994,14994,14994,14994,14427,14994
14994,14996,14427,14994,14617,14428,14806,14427,14994,14994
14427,14614,14614,14427,14425,14222,14031,14032,14427,14805
14807,14614,14614,14427,14428,14994,14806,14806,14427,14805
14427,14805,14427,14618,14618,14429,14617,14994,14805,14994
17450,17071,14427,14994,14994,14805,14427,14994,14994,14994
14994,14427,14994,16125,14801,15189,15189,16317,15189,15190
15189,15189,15189,15189,14994,14994,14427,16137,17073,16319
14994,14427,14994,14427,14805,14994,15561,14616,14994,14994
14994,14427,14803,14613,14427,14994,15183,14994,14994,14427
14994,14994,14427,14427,14427,14994,14427,14995,14994,14614
14427,14427,14805,14427,14803,14613,14613,14427,14805,14614
14613,14614,14614,14427,16137,14994,14994,16137,14427,14994
12547,12547,12547,14805,14994,14427,12546,14805,14994,14994
14427,16137,15948,14427,16138,14427,14994,16137,15948,14995
14994,14994,14994,14994,14994,16137,14995,16138,14806,16880
14806,16137,16137,16137,16138,16138,16130,14988,16137,16137
16137,14995,14995,16137,14995,14994,16137,16137,14995,14994
14994,14994,16137,16138,14995,14994,14994,14996,14996,14996
17265,17265,16697,15372,17258,16880,16880,14994,14994,16137
14622,14622,14622,14622,14622,14622,14622,14622,14621,14622
14993,14807,14807,14622,14622,14608,14607,14622,15935,14622
14622,16314,16502,16502,14807,14622,14608,14795,14622,14427
14427,14622,14622,14618,14428,14807,14622,14622,14422,14423
14622,14618,14618,14616,14622,14622,14622,14616,14618,14622
16307,14622,14994,16307,16307,14996,14622,14807,14622,14994
15183,15183,15183,14801,14622,14807,14617,14622,14995,14994
16124,16308,16309,16309,14622,14616,14616,14622,14808,14807
15180,30955,11214,11214,11214,14805,11214,14616,15561,11214
11214,11214,11214,11214,11214,14805,11214,14805,11214,15371
15181,14424,14423,14424,14994,11214,11214,14804,14994,14805
11213,11590,14994,11214,14994,11213,14805,15184,14994,12154
11214,14805,14805,15184,14994,11214,14805,11214,11214,14805
14422,11214,15371,14994,11214,12343,16697,17079,11401,14994
11214,14805,14994,11214,14805,12154,12154,11214,14805,16888
14622,14240,14805,16321,16699,14994,13858,14417,14605,11214
11214,14805,14994,14994,11214,14805,14994,11214,11213,14805
14994,15361,15361,17999,15360,17999,17254,15360,14616,14428
15360,17999,17999,17999,15360,17999,15361,15360,15361,17999
17999,17999,15361,17999,17999,15361,17999,15360,17999,15550
15360,16307,16496,16685,17999,15361,17999,15360,17999,17999
16305,15360,17999,15361,17999,15361,15360,17999,15360,14990
14809,14809,14809,14808,14809,14809,14809,14809,14808,14808
14809,14808,14808,14808,14809,14809,14808,14809,14808,14428
14428,14809,14809,14809,14809,14808,14808,14808,14809,14616
13132,13510,13509,15558,22363,17255,14808,14809,14808,14809
14809,14808,14808,14809,14808,14809,14809,14808,14808,14808
14426,14808,14809,14802,14990,14808,14808,14809,14995,17066
22362,22552,22552,22362,22552,13986,22363,22552,17255,14808
14808,14809,14808,14809,14808,14809,14808,14995,22552,22362
22742,22552,22173,22362,17255,14808,14809,14808,14809,14808
14808,14808,14809,15172,15361,15361,14808,14620,14808,14809
14808,14808,14808,14809,14808,14808,14809,14808,14808,14809
14808,14809,14809,14808,14808,14620,14808,14809,14808,14809
14808,14809,14809,14808,14809,14809,14807,14997,14809,14808
14808,14808,14809,14808,14236,14048,14427,14427,14808,14809
14808,14809,14808,14808,14809,14808,14809,14809,14808,14808
14809,14808,14808,14808,14809,14808,14809,16694,14808,14808
14808,14809,14808,14808,14809,14808,14808,14809,14808,14809
15180,16121,14808,14809,14808,14404,14404,14808,14808,14809
14808,14809,14809,14809,14808,14809,14808,14807,14808,14809
14808,14808,14808,14808,14808,14809,14808,14809,14808,14807
14809,14808,14809,14808,14807,14808,14809,14809,14809,14995
22363,22173,22173,22173,22173,22740,22551,22173,22362,22362
17255,14808,14809,14808,14809,14808,14808,14809,14808,14809
14809,15180,16309,14808,14809,14808,14809,14809,14808,14809
14809,14808,14802,14808,14808,14808,14808,14809,14808,14809
14808,14994,22363,17255,16498,16309,15179,14426,14615,15179
22362,22173,22173,22362,17255,14808,14809,14808,14809,14808
14809,14808,14808,14808,14808,14809,14808,14808,14809,14809
14808,14809,14808,14809,14808,14809,14808,14808,14994,22363
22173,22173,22362,22173,17255,16511,16132,14994,14994,14808
14808,14809,14620,14808,14809,14808,14808,14620,14808,14809
14808,14808,14809,14808,14809,14808,14809,14808,14808,14808
14809,14808,14808,14809,14808,14809,14808,14809,14809,14808
14809,14995,22363,22173,22173,22362,22173,22362,22173,22552
22174,22362,22362,18576,17255,14808,14809,14809,14809,14809
14809,14809,14617,18203,16878,14809,14808,14809,14808,14809
14808,14808,14809,14808,14809,14809,14995,18202,18011,14805
14805,14808,14809,14808,14404,14808,14809,14808,14404,14808
14809,14808,14404,14808,14809,14808,14404,14808,14809,14404
14808,14808,14995,22363,22173,17255,14808,14809,14809,14809
14808,14809,14807,14808,14808,14808,14809,14808,14809,14808
14620,14808,14809,14809,14995,22362,22173,17255,14808,14809
14809,14809,14809,14808,14809,14808,14809,14809,14806,14808
14808,14808,14809,14808,14809,14809,14808,14809,14808,14809
14808,14808,14809,14809,14808,14808,14808,15180,16310,14808
14995,22363,22363,22363,22362,17255,14808,14809,14809,14809
14404,14808,14808,14809,14808,14808,14808,14808,15186,14809
14808,14809,14809,14808,14808,14808,14808,14808,14808,14809
14808,14809,15362,15172,15362,15364,22173,22552,17255,15179
14990,14808,14809,14808,14809,14809,14808,14809,14809,14809
14809,14809,14808,14808,14809,14809,14808,14809,14809,14808
14808,14809,14809,14809,14808,14809,14809,14809,14620,14806
14808,14808,14809,14809,14808,14808,14809,14808,14808,14809
14809,14808,14809,14808,14809,14809,14809,14809,14809,14808
14808,14809,14809,14808,14809,14809,14808,14808,14809,14808
14809,14809,14808,14809,14809,14809,14808,14809,14809,14809
14809,14809,14808,14808,14808,14997,14808,14808,14808,14809
14808,14809,14808,14809,14808,14808,14809,14808,14809,14808
14807,14808,14809,14809,14809,14809,14809,14809,14809,16317
14808,14809,14808,14809,14808,14995,22363,22173,22173,22362
22173,22173,22173,22173,17255,14808,14809,14620,14808,15751
14801,14808,14808,14809,14808,14809,14808,14808,14808,14809
14808,14809,15180,15362,15554,15554,14620,14808,14621,14620
14615,15180,22363,22552,22173,22173,22173,17255,14808,14809
14808,14802,14809,14808,14808,14808,14809,14808,14809,14808
16131,14808,14809,14808,14808,14808,14809,14809,14809,14809
14808,14809,14808,14808,14809,14809,14809,14809,17468,14808
14809,14809,14995,22363,22173,22173,22362,22173,22363,22173
22362,17255,14808,14809,14809,14808,14809,15562,14808,14809
14809,14808,14809,14809,14809,14808,14809,14808,14808,14809
14808,14995,17071,17071,16499,14808,15180,14809,14808,14808
14808,14620,14620,14808,11038,10850,10850,11799,12554,14808
14620,14808,14809,14620,14808,14809,14808,14620,14808,14809
14809,14809,14615,14809,14808,14809,14809,14620,14808,14997
14809,14808,14809,14995,22363,22173,22173,22362,22552,22173
22362,22173,22173,17066,14808,14809,14808,14808,14809,14808
14809,14808,14808,14808,14809,14808,14809,14808,15185,14809
14808,14809,14808,14997,14808,14808,14809,14808,14809,14808
14614,14990,22173,22173,17066,14034,14808,14809,14808,14808
14809,14808,14808,14809,14808,14808,14997,14809,14808,14809
14809,14808,14808,14808,14809,14808,14808,14809,14809,14809
14808,14809,14809,14990,15179,14808,14995,22173,22173,17255
14808,14809,14809,14809,14809,14807,14808,14808,14809,14808
14808,15344,14778,14997,14809,14808,14620,14808,14808,14808
14808,14809,14808,14809,14808,14809,14808,14997,14809,14808
14995,22173,22362,22173,22173,22173,22173,22173,17255,14808
14809,14808,14809,14808,14808,14808,14809,14808,14808,14809
14808,14809,14808,14808,14808,14995,22173,17255,14808,14809
15563,14997,14809,14808,15374,14808,14809,14809,15180,16310
22173,17255,15926,15931,14996,14808,14809,14809,14808,14808
14809,14808,14620,14809,14808,14809,14809,14809,14808,14620
14809,14808,14808,14809,14620,14620,14808,14809,14809,14808
14809,14808,14809,14808,14809,14802,14620,14808,14809,14809
14809,14809,14801,14808,14809,14995,22173,22362,22551,22173
17255,15554,15554,14808,14809,14809,14809,14809,14809,14809
14808,14808,14809,14620,14994,16310,16310,14808,15184,14996
14807,14436,14994,14994,14994,14994,14436,14994,14995,14994
14806,14994,14807,14436,14806,14994,14994,14995,14994,14994
14436,14806,14996,15941,14436,14806,14806,14994,14994,14994
14994,14994,14994,14994,14994,14994,14994,14994,14994,16877
14807,14432,14617,14432,14428,14806,14806,14807,14432,14807
14428,14806,14806,14807,14432,14617,14807,14428,14806,14806
14807,14806,14432,14807,14428,14806,14806,14807,14432,14616
14432,15379,14997,14432,15378,14432,14997,14432,14807,14806
14617,14428,14805,14806,14807,14432,14807,14428,14428,14432
14617,14428,14806,14806,14806,14432,14617,14994,14428,14806
14806,14807,14432,14807,14429,14428,14427,14806,14806,14807
14432,14616,14432,14997,14432,15379,14432,14997,14432,14617
14806,14427,14427,14805,14806,14807,14432,14807,14427,14427
14806,14806,14807,14432,14807,14994,14428,14806,14806,14806
14806,14432,14807,14427,14427,14806,14806,14807,14432,14617
14994,14428,14806,14806,14807,14432,14616,14616,14617,14621
14432,14808,14432,15379,15378,14427,14807,14432,14807,14806
14994,14428,14805,14806,14432,14807,14428,14806,14806,14807
14432,14807,14994,14428,14806,14806,14807,14432,14617,14428
14806,14806,14807,14432,14807,14994,14428,14806,14806,14807
14432,14616,14423,14807,14432,15378,14432,14997,14432,14807
14806,14994,14428,14805,14806,14807,14432,14617,14428,14806
14806,14807,14432,14807,14994,14428,14806,14806,14807,14432
14617,14428,14806,14806,14807,14432,14807,14994,14428,14806
14806,14432,14617,14807,14432,15378,14432,14997,14432,14617
14806,14994,14428,14805,14806,14807,14432,14807,14428,14806
14806,14807,14432,14617,14994,14428,14806,14806,14807,14432
14617,14428,14806,14806,14807,14432,14807,14994,14428,14806
14806,14807,14432,14616,14806,14432,15378,14432,14997,14432
14807,14806,14994,14428,14617,14428,14806,14806,14807,14432
14617,14994,14428,14806,14806,14806,14806,14432,14617,14806
14429,14428,14806,14806,14806,14807,14432,14617,14994,14428
14806,14806,14806,14807,14432,15368,14432,14997,14432,15378
15189,14432,14997,14432,14997,14996,14432,14807,14432,14617
14806,14806,14428,14806,14807,14432,14807,14994,14428,14806
14806,14807,14432,14617,14428,14806,14806,14807,14432,14617
14994,14428,14806,14806,14807,14432,14997,14805,14807,14432
14805,14994,14428,14805,14806,14807,14432,14617,14428,14806
14806,14807,14432,14617,14994,14428,14806,14806,14807,14432
14617,14428,14806,14806,14807,14432,14617,14994,14428,14806
14806,14997,14432,14617,14806,14994,14428,14805,14806,14807
14432,14617,14617,14428,14806,14806,14807,14432,14617,14994
14428,14806,14806,14807,14432,14617,14428,14806,14806,14806
14806,14806,14432,14617,14994,14428,14806,14806,14807,14997
14984,14995,15560,14994,14995,14995,14995,14995,14994,14995
14455,22428,22428,22428,22426,22238,22617,14995,14995,14995
15184,15184,15184,14995,14995,15184,14995,15184,21568,16877
14995,14995,14995,14995,14995,16694,16694,15184,15184,16694
14995,14995,14995,15184,14995,15184,14995,15184,14995,15184
14801,14802,14994,15184,15184,15184,14995,15184,14995,14995
15184,15183,14995,14995,15184,14995,14995,14995,15184,15184
14995,14995,14995,14995,14995,14995,14995,15184,14995,14995
15184,15184,15184,14995,15184,14994,15184,16880,16880,14618
14995,14995,14995,14995,14996,14995,15184,15184,14995,15184
15184,14617,15184,15184,14995,14995,15184,15184,15184,14995
15184,15182,15184,14801,14617,14994,15377,15184,14995,14995
14994,14995,14995,14995,15184,15184,14995,15184,14995,14995
14995,15184,15184,15184,12917,12728,12539,12539,12728,15931
15930,14995,15184,15184,14995,15184,14995,14995,15184,14995
15185,15184,14995,14995,15184,15184,15184,14995,14994,15184
14995,14995,14995,14994,15184,15184,15184,14995,11223,11034
11034,11224,11224,15185,14995,14995,15184,15184,14995,15184
15365,14988,14988,15177,16315,15177,14607,10631,10631,10631
14417,14616,16505,16316,15180,10631,15176,15177,15180,15176
14616,13671,13859,17066,16689,14616,14617,14418,17050,14805
14428,11605,13859,16313,16691,16879,14616,14048,16501,14617
14428,14616,12720,13672,14428,14617,16116,14616,14428,13672
13862,14807,14618,13851,13672,13859,15547,14428,13672,14616
14428,13672,13859,14428,14616,13672,14616,15750,14617,13671
13859,13672,13672,14219,14617,15547,14428,14617,17646,17835
14617,15560,14616,14428,13672,8777,14989,14617,14427,14428
14987,14616,14618,14428,14617,18601,16696,14428,14429,14428
14994,14428,14219,14617,14617,13672,11825,14427,14616,15176
14617,13672,14427,14428,17069,17069,16690,14617,14428,14616
12343,14617,18410,14428,14618,13672,15562,14617,14428,14428
20273,20275,14428,14244,14428,14617,14245,13493,14057,14057
14246,15750,14994,15750,14617,14222,14428,13672,15185,14428
16501,14616,13295,14238,14813,13672,13672,13671,14617,28425
13859,14428,14623,14428,13672,14050,16501,14616,16690,14428
14622,14056,14618,15193,14428,14804,15553,14049,13672,14239
16123,14807,16879,14616,15368,14989,14617,14232,14428,14428
13672,13672,13672,14989,14428,14047,14807,16690,14616,14428
16501,14427,15190,15190,15191,12726,16690,14616,18027,17078
14428,14616,13859,14428,16499,14616,13672,14234,14596,14595
13668,13479,14428,14049,13860,14616,16501,14617,13484,13672
13859,16501,14618,14806,14994,16315,13672,13672,13672,13293
14617,14797,16874,16316,17076,16315,16311,16497,17063,16874
15547,15926,15170,15170,16494,16305,16683,15170,15547,15738
15170,14981,404,15741,15361,16875,15170,15170,15170,16316
15170,15548,15170,16112,16683,16305,16116,16494,16315,16315
15170,16305,15170,15548,14602,15170,15360,15170,16874,16684
14805,14817,14994,14799,14616,14427,16320,16877,17066,14608
14427,14428,15554,15554,14616,14427,14427,14421,14610,14610
14616,14427,14427,14427,14422,14421,14610,14232,14427,14427
14422,14045,14610,14427,14422,14044,14611,14608,14427,14238
14803,14804,14616,14427,14427,14427,14994,14618,14616,14426
14427,15753,14426,14427,14427,14427,14616,14427,14427,16309
14427,9007,9366,14427,14426,14428,14616,14426,14616,14427
14616,14617,14616,14616,14616,14425,14427,14617,14619,14427
14616,14616,14616,14616,14427,14616,14616,14616,14427,14616
14616,14616,14617,14616,14427,14427,14426,14616,14427,14616
14616,14427,14616,14427,14616,14619,14616,14427,5219,14616
14427,14616,14427,14616,14619,14616,14616,14427,14429,14427
14427,14427,14427,14616,14427,14616,14616,14616,14427,14426
14427,14616,14427,14616,14616,14427,14617,14427,14427,14426
14426,14808,14808,14427,14616,14616,14427,14427,15365,14614
14616,14427,14616,14616,14616,14427,14616,14427,14616,14615
14802,14427,14426,14616,14427,14427,14427,14616,14427,14427
14426,14427,14615,14427,14616,14616,14616,14427,14616,14808
14427,16874,14616,14426,14426,14427,14427,14427,16305,10129
16305,14616,14426,14619,14427,14616,14616,14616,14427,14427
14616,14616,14427,14427,14615,14618,14427,16874,16874,14427
16876,22431,22813,22246,22976,15372,14616,14616,14616,14427
14427,14616,14616,14617,16705,14427,16309,14616,14427,14616
14616,14427,14427,14427,14427,14427,15687,14990,14616,15765
14616,14426,14427,14616,14427,15554,15743,16310,14427,14427
14427,14616,14616,14618,14615,14616,14427,14616,14427,14427
14427,14427,14803,14616,14427,14616,14427,15750,14616,14426
14427,14427,14616,14427,14427,14616,14427,14427,14616,14804
14617,12917,12729,12916,12729,12542,12729,16316,14615,12917
13107,12729,15179,12729,12728,14239,16316,14993,14427,12729
16316,14047,12917,14238,16315,14047,15382,14047,12728,12530
16875,15375,15374,15373,16875,16876,15373,16875,16875,15373
15931,16309,15375,15375,15186,15375,15562,15375,15375,15373
15373,15373,15375,15000,15186,15184,15375,15375,14617,14617
15375,15373,16875,16876,15375,15373,16875,15375,15373,15375
15373,16875,16875,15375,15562,16876,15375,15184,14995,15186
15373,16876,15375,15373,16876,16876,16875,15375,15373,15375
15373,16875,16876,16875,15375,15375,15374,15184,14996,14804
14248,15375,15373,16875,16876,16875,15375,15561,16875,16876
15375,15372,16875,16875,15375,15373,16876,16876,15375,15373
17065,16876,14985,14985,14984,15552,14984,15186,14427,14995
14995,15373,15375,15375,15373,16875,16875,15373,16876,16876
16875,15375,15373,16876,16875,16875,15375,14618,15186,15375
14996,15184,15375,16875,15374,15373,16875,15375,15373,16876
15373,16876,16875,16875,15375,15375,16875,15929,16875,19278
16875,15375,16875,16875,15375,15373,16875,16875,16875,15375
15184,15375,14427,14610,14610,15373,16877,16877,15375,15373
16875,16875,15375,15373,16875,16875,15375,15373,16875,16875
16875,15375,14617,14807,14997,15186,15186,15373,15186,15373
16875,16875,16875,15375,16875,16875,15375,14994,15375,15562
16875,17452,17451,16139,16320,16875,16875,16877,16877,16139
16328,16328,27530,16139,16328,16328,16320,16875,14996,15186
15375,16139,16139,16328,16328,16328,15186,16139,8046,16328
9189,6353,14803,14617,14995,15184,16139,11618,14812,16875
16139,20518,18595,28246,16707,16328,16320,20519,14812,16875
16875,16328,13661,17998,16875,16138,16139,16320,13319,20708
20708,14434,14812,15930,15927,14812,14995,14812,12892,17258
15001,14812,16876,16875,16139,16130,16875,16875,16875,16320
16875,16875,16875,16139,16130,16875,16875,16875,16139,16328
16320,16876,16139,16320,14984,15363,16139,16130,16139,16320
16875,16139,16139,16875,16875,16875,16328,16130,16875,16328
16319,16875,16875,16875,16139,14995,15184,16139,16328,16319
16875,16875,16139,16328,16328,8046,8045,8046,8045,6353
9755,22552,7857,6353,8046,8045,15376,17255,16328,16138
13661,13473,18595,20138,14812,16139,16130,16875,14805,14806
16875,16875,16139,16320,16875,18595,18024,16875,16875,16328
14806,14808,14812,16124,14806,16875,16875,16139,20519,20519
27298,28246,14806,15936,16139,16320,20519,20519,20519,20519
16875,16139,16328,16139,20519,14813,15184,18024,19760,14812
14994,16328,16130,20708,18596,14813,16328,16328,20519,20519
15001,14812,14812,14435,14812,18595,16875,15949,14062,13319
16875,16139,16328,16320,16875,16876,16875,16139,14617,14995
16139,16328,16139,16875,16320,16875,16875,16139,16328,16319
16875,16876,16875,16139,16316,16875,16139,16328,16875,16139
16328,16328,16328,16328,14994,15184,16139,16319,16875,16875
16875,16139,16328,16875,16139,16137,16875,16875,16875,16328
16130,16875,16328,16130,16875,16875,16139,16130,26973,26973
26972,16328,14997,14806,14617,14617,16139,16135,16875,16875
16875,16139,16132,16875,16875,16139,16132,16875,16875,16876
16139,16130,16875,16139,16328,16875,15374,15187,15187,16139
16133,16875,16139,16139,16328,16139,16875,16139,16319,16875
16139,16328,16319,16875,16875,16139,15184,15184,14995,14995
15742,15931,15931,14616,15371,14616,14616,14616,14608,14616
14616,14616,14427,14427,14427,14427,14616,14616,15177,15177
14994,15176,14806,14805,14806,17468,14806,15939,14806,14994
14994,12711,14994,15370,14994,15558,15370,15370,15370,14994
15559,15370,15370,14994,15370,14994,15181,15370,15370,14994
14809,14809,14995,14809,14809,14809,14806,14806,14809,14247
14808,14806,14809,14806,14809,14806,14808,14806,14809,14806
14808,14807,14806,14434,14807,14806,14809,14806,14808,14808
14998,15001,14806,14807,14247,14808,14809,14808,14808,14806
14994,14805,16318,16318,14616,14806,14809,14809,14809,14806
14617,16876,20470,16877,17823,20659,20659,13853,16877,16877
13836,14039,13662,16877,13853,13853,16121,16121,13852,13853
16878,16877,15176,14025,12123,14986,17256,16877,16877,16877
15176,14219,14219,16877,13853,17064,16877,14218,16120,16878
15176,14214,14986,14988,13852,16877,16877,15367,14219,16873
16873,17066,14963,15151,14987,15176,14797,14218,17066,16877
16878,15176,14967,14963,14967,13853,15176,14218,14608,17258
16880,16877,14609,16877,14231,13853,13853,16877,14962,14963
16877,16877,15176,14963,16115,12483,14420,14420,14973,14963
15914,14963,15176,14029,14986,16877,15176,13853,13853,16877
16895,13852,14774,14773,16877,13853,14961,14963,14986,13853
13477,13663,14963,14963,16876,18573,18573,18573,16877,16877
13853,14985,14774,15170,14967,14963,14778,14966,16877,16877
17066,17452,13466,14963,14986,16877,16877,13853,14964,14964
14963,16681,14964,16877,14964,16877,14964,14963,15152,15176
13852,15150,16877,16877,16688,16877,16310,14774,14964,16877
16877,15176,14774,13283,14963,14963,14774,15367,14610,13853
13096,12905,14774,14774,14774,16877,16877,14983,17836,17648
17066,14774,14987,18573,18385,18195,18196,16877,16877,13853
15176,14775,16877,18195,18195,14779,16877,18028,18406,18410
14427,14614,14614,14614,14614,14614,14614,14614,15368,15558
14614,14802,14614,14613,14613,14613,14616,14614,14613,14427
