Unnamed: 0,userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
392799,4,2009-07-02 10:23:16,2009-07-02 11:08:31,116.313319,40.00438,2715.0,14620,,
393675,4,2009-07-02 11:47:37,2009-07-02 12:26:42,116.325078,39.99137,2345.0,14807,,
394136,4,2009-07-02 12:28:32,2009-07-03 00:32:43,116.312904,39.991016,43451.0,14618,,
395034,4,2009-07-03 00:40:50,2009-07-03 09:57:59,116.325113,39.999649,33429.0,14808,"User 4 will move from grid 14808 to grid 14810, at 2009-07-20 10:35:25.","User 4 will move from grid 14808 to grid 14810, at 2009-07-20 10:35:25."
395525,4,2009-07-03 09:57:59,2009-07-03 10:30:51,116.319536,40.006781,1972.0,14809,,
395819,4,2009-07-03 10:32:06,2009-07-03 11:03:51,116.326586,39.997915,1905.0,14808,,
396314,4,2009-07-03 11:31:46,2009-07-03 14:58:26,116.336652,40.036072,12400.0,15001,,
397532,4,2009-07-03 15:17:36,2009-07-04 04:10:38,116.324935,39.999334,46382.0,14808,,
397902,4,2009-07-04 04:15:28,2009-07-04 04:45:54,116.321266,40.007095,1826.0,14809,,
398026,4,2009-07-04 04:51:19,2009-07-04 06:48:17,116.325145,39.999774,7018.0,14808,,
398269,4,2009-07-04 07:00:17,2009-07-04 10:50:39,116.324091,40.007048,13822.0,14809,,
398596,4,2009-07-04 11:08:34,2009-07-04 11:39:29,116.325896,39.997943,1855.0,14808,,
399174,4,2009-07-04 11:57:54,2009-07-04 13:03:03,116.301413,39.965622,3909.0,14426,,
399739,4,2009-07-04 13:29:43,2009-07-04 19:25:50,116.326764,39.998053,21367.0,14808,,
399841,4,2009-07-04 19:29:40,2009-07-05 02:58:45,116.3242,40.00708,26945.0,14809,,
400276,4,2009-07-05 03:48:56,2009-07-05 06:11:17,116.32937,39.952644,8541.0,14992,,
401237,4,2009-07-05 07:47:32,2009-07-05 09:28:57,116.300886,39.97108,6085.0,14427,,
401304,4,2009-07-05 09:28:57,2009-07-05 14:19:01,116.404932,39.909084,17404.0,16121,,
401767,4,2009-07-05 15:01:36,2009-07-05 17:57:45,116.326821,39.998056,10569.0,14808,,
401841,4,2009-07-05 18:01:15,2009-07-06 07:56:21,116.324461,40.00719,50106.0,14809,,
401957,4,2009-07-06 07:59:21,2009-07-06 09:22:29,116.325057,40.001233,4988.0,14808,,
402088,4,2009-07-06 09:26:49,2009-07-06 10:08:25,116.324171,40.007073,2496.0,14809,,
402231,4,2009-07-06 10:13:55,2009-07-06 16:27:47,116.325052,39.999938,22432.0,14808,"User 4 will move from grid 14808 to grid 16499, at 2009-07-17 09:30:19.","User 4 will move from grid 14808 to grid 16499, at 2009-07-17 09:30:19."
402324,4,2009-07-06 16:32:12,2009-07-07 01:53:11,116.324229,40.007052,33659.0,14809,,
402454,4,2009-07-07 01:56:26,2009-07-07 03:41:35,116.325064,40.001218,6309.0,14808,,
402543,4,2009-07-07 03:43:35,2009-07-07 05:42:57,116.324302,40.00712,7162.0,14809,,
402646,4,2009-07-07 05:45:52,2009-07-07 16:49:09,116.325016,40.001127,39797.0,14808,,
403103,4,2009-07-07 16:53:19,2009-07-08 05:36:38,116.32423,40.007145,45799.0,14809,,
403431,4,2009-07-08 05:48:53,2009-07-08 07:52:34,116.336917,40.006158,7421.0,14998,,
403620,4,2009-07-08 08:02:04,2009-07-08 12:54:40,116.32637,39.998177,17556.0,14808,,
404189,4,2009-07-08 13:27:58,2009-07-08 16:43:54,116.325111,39.999858,11756.0,14808,,
404229,4,2009-07-08 16:43:54,2009-07-08 17:31:46,116.30911,39.999598,2872.0,14619,,
404429,4,2009-07-08 17:36:46,2009-07-09 05:13:03,116.321145,40.007137,41777.0,14809,"User 4 will move from grid 14809 to grid 14427, arriving around in about 3 days, on 2009-07-12.","User 4 will move from grid 14809 to grid 14427, at 2009-07-12 05:33:22."
404552,4,2009-07-09 05:16:13,2009-07-09 10:03:50,116.325023,40.00121,17257.0,14808,,
404633,4,2009-07-09 10:06:15,2009-07-09 10:38:07,116.324261,40.007064,1912.0,14809,,
404766,4,2009-07-09 10:40:42,2009-07-09 18:09:56,116.325038,40.003386,26954.0,14808,,
405059,4,2009-07-09 18:17:11,2009-07-10 04:24:56,116.324348,40.007191,36465.0,14809,,
405228,4,2009-07-10 04:30:41,2009-07-10 09:36:29,116.3251,39.999752,18348.0,14808,,
406360,4,2009-07-10 11:12:34,2009-07-10 12:03:00,116.301678,39.965796,3026.0,14426,,
406961,4,2009-07-10 12:28:25,2009-07-10 17:20:30,116.326699,39.998148,17525.0,14808,,
407124,4,2009-07-10 17:29:25,2009-07-11 03:54:53,116.321332,40.007111,37528.0,14809,,
407943,4,2009-07-11 04:09:23,2009-07-11 05:54:38,116.326848,39.998006,6315.0,14808,,
408468,4,2009-07-11 06:09:28,2009-07-11 07:35:36,116.324186,40.007071,5168.0,14809,,
408668,4,2009-07-11 07:48:36,2009-07-11 12:28:01,116.326161,39.997983,16765.0,14808,,
409036,4,2009-07-11 12:28:06,2009-07-11 13:04:01,116.334433,39.991487,2155.0,14996,,
409494,4,2009-07-11 13:04:01,2009-07-11 18:18:32,116.326697,39.998158,18871.0,14808,,
409716,4,2009-07-11 18:24:02,2009-07-12 03:33:40,116.324352,40.00711,32978.0,14809,"User 4 will move from grid 14809 to grid 14990, at 2009-07-19 06:52:10.","User 4 will move from grid 14809 to grid 14990, at 2009-07-19 06:52:10."
410372,4,2009-07-12 04:39:51,2009-07-12 05:26:31,116.301504,39.965687,2800.0,14426,,
410521,4,2009-07-12 05:33:22,2009-07-12 07:41:01,116.300247,39.97109,7659.0,14427,,
410589,4,2009-07-12 07:41:01,2009-07-12 12:18:45,116.368322,39.909085,16664.0,15554,,
411387,4,2009-07-12 13:25:15,2009-07-12 18:00:06,116.326621,39.998252,16491.0,14808,,
411463,4,2009-07-12 18:02:16,2009-07-13 03:05:57,116.324429,40.007164,32621.0,14809,,
411588,4,2009-07-13 03:08:57,2009-07-13 03:49:07,116.325022,40.00152,2410.0,14808,,
411687,4,2009-07-13 03:55:31,2009-07-13 04:40:14,116.324516,40.007059,2683.0,14809,,
411847,4,2009-07-13 04:52:59,2009-07-13 09:15:26,116.325067,39.999798,15747.0,14808,,
412264,4,2009-07-13 09:18:51,2009-07-13 10:14:36,116.324234,40.007119,3345.0,14809,,
412403,4,2009-07-13 10:20:06,2009-07-13 17:28:28,116.325119,39.999879,25702.0,14808,,
413058,4,2009-07-13 17:32:08,2009-07-14 00:56:41,116.324404,40.007061,26673.0,14809,,
413886,4,2009-07-14 02:05:11,2009-07-14 03:19:59,116.301313,39.923038,4488.0,14422,,
415017,4,2009-07-14 04:52:57,2009-07-14 09:12:27,116.325172,39.999724,15570.0,14808,,
415106,4,2009-07-14 09:14:37,2009-07-14 10:59:10,116.324206,40.007172,6273.0,14809,,
415261,4,2009-07-14 11:06:20,2009-07-14 14:51:38,116.325145,39.999919,13518.0,14808,"User 4 will move from grid 14808 to grid 15180, at 2009-07-17 08:42:36.","User 4 will move from grid 14808 to grid 15180, at 2009-07-17 08:42:36."
415284,4,2009-07-14 14:51:38,2009-07-15 02:38:15,116.322739,40.009074,42397.0,14809,,
415545,4,2009-07-15 02:50:50,2009-07-15 10:39:39,116.325505,39.999047,28129.0,14808,,
416265,4,2009-07-15 10:44:04,2009-07-15 18:35:03,116.323657,40.015157,28259.0,14810,,
416328,4,2009-07-15 18:40:13,2009-07-16 01:57:03,116.32418,40.007089,26210.0,14809,,
416639,4,2009-07-16 02:22:02,2009-07-16 02:57:16,116.336831,40.006309,2114.0,14998,,
416835,4,2009-07-16 03:04:36,2009-07-16 03:45:18,116.329255,39.998191,2442.0,14997,,
417075,4,2009-07-16 04:16:16,2009-07-16 06:26:02,116.325159,40.002444,7786.0,14808,,
417565,4,2009-07-16 07:07:02,2009-07-16 07:47:14,116.613795,40.0526,2412.0,19539,,
418328,4,2009-07-16 09:03:05,2009-07-17 04:37:41,116.325069,40.008726,70476.0,14809,,
418655,4,2009-07-17 04:45:16,2009-07-17 07:47:07,116.328316,39.998713,10911.0,14808,,
419079,4,2009-07-17 08:42:36,2009-07-17 09:21:38,116.345567,39.944019,2342.0,15180,,
419122,4,2009-07-17 09:30:19,2009-07-17 12:04:41,116.431063,39.90745,9262.0,16499,,
419687,4,2009-07-17 12:20:08,2009-07-17 17:23:54,116.326741,39.998153,18226.0,14808,,
419861,4,2009-07-17 17:29:54,2009-07-18 03:46:14,116.324346,40.007099,36980.0,14809,,
419929,4,2009-07-18 03:48:34,2009-07-18 04:34:35,116.325134,40.001599,2761.0,14808,"User 4 will move from grid 14808 to grid 14797, at 2009-07-18 05:54:20.","User 4 will move from grid 14808 to grid 14797, at 2009-07-18 05:54:20."
420837,4,2009-07-18 05:54:20,2009-07-18 07:36:05,116.324513,39.896147,6105.0,14797,,
421362,4,2009-07-18 08:13:05,2009-07-18 11:35:17,116.407478,39.906499,12132.0,16121,,
421701,4,2009-07-18 11:49:32,2009-07-18 14:20:29,116.431084,39.906968,9057.0,16499,,
421927,4,2009-07-18 14:23:54,2009-07-18 18:17:17,116.326497,39.998051,14003.0,14808,,
422047,4,2009-07-18 18:24:02,2009-07-19 03:04:28,116.322919,40.007295,31226.0,14809,,
422136,4,2009-07-19 03:07:33,2009-07-19 04:04:42,116.325076,40.000576,3429.0,14808,,
422623,4,2009-07-19 04:47:07,2009-07-19 06:06:48,116.301404,39.965857,4781.0,14426,,
423418,4,2009-07-19 06:52:10,2009-07-19 09:35:28,116.332994,39.935154,9798.0,14990,,
423946,4,2009-07-19 09:53:41,2009-07-19 11:31:31,116.301197,39.966411,5870.0,14426,,
424960,4,2009-07-19 12:31:56,2009-07-19 14:56:40,116.326668,39.998126,8684.0,14808,,
425036,4,2009-07-19 14:59:25,2009-07-20 06:30:56,116.324389,40.007049,55891.0,14809,,
425259,4,2009-07-20 06:30:56,2009-07-20 09:05:35,116.32511,39.999626,9279.0,14808,,
425451,4,2009-07-20 09:15:35,2009-07-20 10:12:49,116.324558,40.007052,3434.0,14809,,
425738,4,2009-07-20 10:35:25,2009-07-20 11:53:08,116.321278,40.015036,4663.0,14810,,
426187,4,2009-07-20 12:38:38,2009-07-20 18:31:08,116.326718,39.9981,21150.0,14808,,
426265,4,2009-07-20 18:34:43,2009-07-21 04:39:31,116.324222,40.007186,36288.0,14809,,
426648,4,2009-07-21 04:42:36,2009-07-21 17:19:09,116.325098,40.001272,45393.0,14808,,
426961,4,2009-07-21 17:21:59,2009-07-22 05:12:41,116.32425,40.007209,42642.0,14809,,
427266,4,2009-07-22 05:19:46,2009-07-22 18:00:48,116.325041,39.999691,45662.0,14808,,
427447,4,2009-07-22 18:07:23,2009-07-23 04:06:29,116.324262,40.007047,35946.0,14809,,
427619,4,2009-07-23 04:09:29,2009-07-23 05:29:34,116.325107,40.001363,4805.0,14808,,
429205,4,2009-07-23 07:39:53,2009-07-23 18:04:03,116.326462,39.998176,37450.0,14808,,
429439,4,2009-07-23 18:07:58,2009-07-24 06:11:11,116.32297,40.00728,43393.0,14809,,
430405,4,2009-07-24 07:29:33,2009-07-24 08:18:14,116.313253,39.895674,2921.0,14608,,
431486,4,2009-07-24 09:35:24,2009-07-24 10:26:46,116.326682,39.998241,3082.0,14808,,
431921,4,2009-07-24 10:58:58,2009-07-24 13:52:56,116.325438,39.936823,10438.0,14801,,
432535,4,2009-07-24 14:37:01,2009-07-24 17:42:17,116.326701,39.998118,11116.0,14808,,
432650,4,2009-07-24 17:45:07,2009-07-25 03:54:03,116.324936,40.005345,36536.0,14809,,
433158,4,2009-07-25 04:41:48,2009-07-25 05:13:39,116.30144,39.965894,1911.0,14426,,
433566,4,2009-07-25 05:47:29,2009-07-25 10:20:36,116.325285,39.937059,16387.0,14801,,
434259,4,2009-07-25 10:53:36,2009-07-25 11:35:46,116.331833,39.989116,2530.0,14996,"User 4 will move from grid 14996 to grid 14420, at 2009-07-26 06:13:27.","User 4 will move from grid 14996 to grid 14420, at 2009-07-26 06:13:27."
434499,4,2009-07-25 11:35:46,2009-07-25 17:03:09,116.326819,39.998137,19643.0,14808,,
434561,4,2009-07-25 17:05:49,2009-07-26 02:54:03,116.324213,40.007228,35294.0,14809,,
435167,4,2009-07-26 03:45:59,2009-07-26 04:33:36,116.301347,39.965773,2857.0,14426,,
435696,4,2009-07-26 05:14:32,2009-07-26 09:26:30,116.3039,39.908099,15118.0,14420,,
436644,4,2009-07-26 09:55:55,2009-07-26 12:38:44,116.301484,39.965719,9769.0,14426,,
437446,4,2009-07-26 13:22:39,2009-07-26 17:13:40,116.326725,39.998143,13861.0,14808,,
437516,4,2009-07-26 17:16:30,2009-07-27 09:51:28,116.324331,40.007141,59698.0,14809,,
437894,4,2009-07-27 10:22:54,2009-07-27 18:16:12,116.325193,39.999672,28398.0,14808,,
437983,4,2009-07-27 18:19:57,2009-07-28 05:40:40,116.324947,40.007843,40843.0,14809,,
438474,4,2009-07-28 06:34:12,2009-07-28 09:50:57,116.325039,39.999711,11805.0,14808,,
438554,4,2009-07-28 09:53:42,2009-07-28 10:33:42,116.324479,40.007136,2400.0,14809,,
438672,4,2009-07-28 10:37:47,2009-07-28 17:14:59,116.325014,39.999775,23832.0,14808,,
438868,4,2009-07-28 17:25:24,2009-07-29 06:11:21,116.324285,40.007348,45957.0,14809,,
46,5,2008-10-24 04:16:25,2008-10-24 08:31:26,116.325022,39.999616,15301.0,14808,"User 5 will move from grid 14808 to grid 15370, arriving around later today, in the morning.","User 5 will move from grid 14808 to grid 15370, at 2008-10-24 09:54:20."
881,5,2008-10-24 09:54:20,2008-10-24 14:09:07,116.360272,39.957901,15287.0,15370,"User 5 will move from grid 15370 to grid 15370, at 2008-10-24 12:43:27.","User 5 will move from grid 15370 to grid 15370, at 2008-10-24 12:43:27."
4238,5,2008-10-24 15:54:23,2008-10-25 14:08:49,116.324213,40.007144,80066.0,14809,"User 5 will move from grid 14809 to grid 15180, arriving around in about 1 days, on 2008-10-27.","User 5 will move from grid 14809 to grid 15180, at 2008-10-27 09:48:42."
5579,5,2008-10-25 15:31:59,2008-10-25 18:19:24,116.326667,39.99808,10045.0,14808,"User 5 will move from grid 14808 to grid 15184, arriving around in about 3 days, on 2008-10-29.","User 5 will move from grid 14808 to grid 15184, at 2008-10-29 09:48:49."
5715,5,2008-10-25 18:24:44,2008-10-26 09:44:31,116.324349,40.00714,55187.0,14809,"User 5 will move from grid 14809 to grid 14422, at 2008-11-01 08:18:10.","User 5 will move from grid 14809 to grid 14422, at 2008-11-01 08:18:10."
5777,5,2008-10-26 09:44:31,2008-10-27 09:26:12,116.326585,39.996007,85301.0,14808,,
7826,5,2008-10-27 09:48:42,2008-10-27 10:31:02,116.3456,39.943866,2540.0,15180,"User 5 will move from grid 15180 to grid 12530, at 2008-10-27 10:51:32.","User 5 will move from grid 15180 to grid 12530, at 2008-10-27 10:51:32."
8098,5,2008-10-27 10:51:32,2008-10-27 12:23:17,116.183584,39.906309,5505.0,12530,"User 5 will move from grid 12530 to grid 12719, at 2008-10-27 12:23:17.","User 5 will move from grid 12530 to grid 12719, at 2008-10-27 12:23:17."
8526,5,2008-10-27 12:23:17,2008-10-27 13:30:22,116.195387,39.906253,4025.0,12719,,
8958,5,2008-10-27 13:52:17,2008-10-27 22:57:06,116.326596,39.998063,32689.0,14808,"User 5 will move from grid 14808 to grid 14810, at 2008-11-03 10:11:36.","User 5 will move from grid 14808 to grid 14810, at 2008-11-03 10:11:36."
8995,5,2008-10-27 22:57:06,2008-10-28 11:26:53,116.32332,40.009738,44987.0,14809,"User 5 will move from grid 14809 to grid 14810, arriving around in about 6 days, on 2008-11-04.","User 5 will move from grid 14809 to grid 14810, at 2008-11-04 00:25:07."
12660,5,2008-10-28 11:31:28,2008-10-28 14:33:33,116.325118,40.002345,10925.0,14808,"User 5 will move from grid 14808 to grid 14429, arriving around in about 4 weeks, specifically next Monday.","User 5 will move from grid 14808 to grid 14429, at 2008-11-24 11:35:11."
12779,5,2008-10-28 14:35:28,2008-10-29 01:29:42,116.324239,40.007197,39254.0,14809,,
12891,5,2008-10-29 01:32:52,2008-10-29 04:49:06,116.325091,40.001407,11774.0,14808,,
14241,5,2008-10-29 04:49:42,2008-10-29 09:34:04,116.325033,40.003495,17062.0,14809,,
14585,5,2008-10-29 09:48:49,2008-10-29 10:59:55,116.341393,39.979936,4266.0,15184,"User 5 will move from grid 15184 to grid 14810, arriving around in about 3 months.","User 5 will move from grid 15184 to grid 14810, at 2009-01-16 08:11:25."
15527,5,2008-10-29 11:15:45,2008-10-29 18:44:20,116.326703,39.99827,26915.0,14808,,
15827,5,2008-10-29 18:48:00,2008-10-31 09:50:07,116.324173,40.00722,140527.0,14809,"User 5 will move from grid 14809 to grid 14997, arriving around in the next month.","User 5 will move from grid 14809 to grid 14997, at 2008-12-05 07:07:21."
18233,5,2008-10-31 10:05:52,2008-10-31 13:14:34,116.338299,39.979932,11322.0,14995,,
20006,5,2008-10-31 13:41:39,2008-10-31 15:31:38,116.310654,39.998012,6599.0,14619,,
20056,5,2008-10-31 15:35:43,2008-11-01 02:24:47,116.32425,40.007049,38944.0,14809,"User 5 will move from grid 14809 to grid 14998, at 2008-11-04 03:00:22.","User 5 will move from grid 14809 to grid 14998, at 2008-11-04 03:00:22."
20601,5,2008-11-01 02:47:32,2008-11-01 03:24:22,116.324833,39.999814,2210.0,14808,,
20923,5,2008-11-01 03:43:47,2008-11-01 06:58:35,116.321351,40.012308,11688.0,14809,"User 5 will move from grid 14809 to grid 14998, arriving around later today, late at night.","User 5 will move from grid 14809 to grid 14998, at 2008-11-02 04:15:36."
22875,5,2008-11-01 08:18:10,2008-11-01 08:57:45,116.301017,39.923072,2375.0,14422,"User 5 will move from grid 14422 to grid 15370, arriving around in about 3 weeks, specifically next Saturday.","User 5 will move from grid 14422 to grid 15370, at 2008-11-22 09:53:31."
23841,5,2008-11-01 10:07:00,2008-11-01 14:40:49,116.321142,40.007228,16429.0,14809,,
26711,5,2008-11-01 15:32:54,2008-11-01 16:10:34,116.336778,39.976839,2260.0,14995,,
27417,5,2008-11-01 16:45:14,2008-11-02 04:15:36,116.324239,40.007103,41422.0,14809,,
27477,5,2008-11-02 04:15:36,2008-11-03 01:42:42,116.334966,40.00597,77226.0,14998,,
27584,5,2008-11-03 01:48:02,2008-11-03 10:11:36,116.325167,40.001234,30214.0,14808,"User 5 will move from grid 14808 to grid 14994, arriving around in about 2 months.","User 5 will move from grid 14808 to grid 14994, at 2009-01-16 14:15:30."
27638,5,2008-11-03 10:11:36,2008-11-03 12:35:07,116.320909,40.012533,8611.0,14810,,
27784,5,2008-11-03 12:35:07,2008-11-03 19:00:51,116.327137,39.999865,23144.0,14808,"User 5 will move from grid 14808 to grid 15371, arriving around in about 1 weeks, specifically next Thursday.","User 5 will move from grid 14808 to grid 15371, at 2008-11-13 10:39:04."
27842,5,2008-11-03 19:03:51,2008-11-04 00:25:02,116.324381,40.007087,19271.0,14809,"User 5 will move from grid 14809 to grid 14997, arriving around in about 3 weeks, specifically next Wednesday.","User 5 will move from grid 14809 to grid 14997, at 2008-11-26 08:24:35."
29260,5,2008-11-04 00:25:07,2008-11-04 01:15:22,116.322356,40.013441,3015.0,14810,,
29993,5,2008-11-04 01:40:32,2008-11-04 03:00:17,116.326626,40.000929,4785.0,14808,,
30396,5,2008-11-04 03:00:22,2008-11-04 03:40:02,116.336187,40.005468,2380.0,14998,,
30521,5,2008-11-04 03:40:07,2008-11-04 04:32:07,116.335163,40.003069,3120.0,14997,,
31176,5,2008-11-04 04:59:27,2008-11-05 10:41:00,116.325097,40.00358,106893.0,14809,"User 5 will move from grid 14809 to grid 14034, at 2008-12-05 02:10:10.","User 5 will move from grid 14809 to grid 14034, at 2008-12-05 02:10:10."
32180,5,2008-11-05 11:32:35,2008-11-05 18:10:21,116.326722,39.998059,23866.0,14808,,
32292,5,2008-11-05 18:14:21,2008-11-06 16:05:31,116.324157,40.007231,78670.0,14809,,
32473,5,2008-11-06 16:20:31,2008-11-06 19:40:55,116.32675,39.9981,12024.0,14808,,
32609,5,2008-11-06 19:47:15,2008-11-07 14:57:07,116.324253,40.007093,68992.0,14809,,
33839,5,2008-11-07 16:09:42,2008-11-07 19:24:30,116.326695,39.998222,11688.0,14808,"User 5 will move from grid 14808 to grid 14803, arriving around in about 3 weeks, specifically next Wednesday.","User 5 will move from grid 14808 to grid 14803, at 2008-11-26 03:43:08."
33940,5,2008-11-07 19:27:55,2008-11-08 09:36:04,116.324045,40.007054,50889.0,14809,,
34025,5,2008-11-08 09:37:59,2008-11-08 12:56:33,116.326781,39.99804,11914.0,14808,,
34208,5,2008-11-08 13:01:13,2008-11-08 15:32:15,116.324471,40.007194,9062.0,14809,,
34766,5,2008-11-08 16:12:11,2008-11-09 19:11:36,116.326669,39.99808,97165.0,14808,"User 5 will move from grid 14808 to grid 16499, arriving around in about 2 months.","User 5 will move from grid 14808 to grid 16499, at 2009-01-17 09:17:14."
35248,5,2008-11-09 19:15:41,2008-11-11 01:15:42,116.324091,40.007139,108001.0,14809,,
36412,5,2008-11-11 01:23:37,2008-11-11 04:17:49,116.325108,40.002344,10452.0,14808,,
36668,5,2008-11-11 04:37:59,2008-11-11 10:17:29,116.321725,40.010472,20370.0,14809,"User 5 will move from grid 14809 to grid 14994, arriving around in about 2 months.","User 5 will move from grid 14809 to grid 14994, at 2009-01-16 15:42:46."
36873,5,2008-11-11 10:46:19,2008-11-11 14:46:03,116.325222,40.001615,14384.0,14808,,
37239,5,2008-11-11 14:46:03,2008-11-13 07:09:12,116.321113,40.007109,145389.0,14809,,
38211,5,2008-11-13 07:18:02,2008-11-13 09:48:43,116.324989,39.999784,9041.0,14808,,
38960,5,2008-11-13 10:39:04,2008-11-13 12:31:39,116.360236,39.960215,6755.0,15371,,
39742,5,2008-11-13 13:05:59,2008-11-13 13:53:04,116.338244,39.98005,2825.0,14995,,
40594,5,2008-11-13 14:25:49,2008-11-13 18:10:09,116.325171,40.001214,13460.0,14808,,
40714,5,2008-11-13 18:13:54,2008-11-15 01:06:15,116.32419,40.00709,111141.0,14809,,
42834,5,2008-11-15 03:46:50,2008-11-15 10:38:56,116.321225,40.007133,24726.0,14809,,
43020,5,2008-11-15 10:44:51,2008-11-15 13:35:48,116.325835,39.998041,10257.0,14808,,
43838,5,2008-11-15 14:38:33,2008-11-15 15:23:38,116.32863,40.007519,2705.0,14998,,
43845,5,2008-11-15 15:23:38,2008-11-16 06:04:42,116.325055,40.000543,52864.0,14808,"User 5 will move from grid 14808 to grid 14807, arriving around in about 2 months.","User 5 will move from grid 14808 to grid 14807, at 2009-01-17 10:33:47."
44220,5,2008-11-16 06:06:17,2008-11-17 09:37:13,116.325009,40.004189,99056.0,14809,,
44577,5,2008-11-17 09:37:13,2008-11-17 10:29:46,116.326752,39.996273,3153.0,14808,,
44782,5,2008-11-17 10:35:26,2008-11-17 11:51:18,116.338441,39.980049,4552.0,14995,"User 5 will move from grid 14995 to grid 15180, arriving around in about 2 months.","User 5 will move from grid 14995 to grid 15180, at 2009-01-17 00:11:36."
45622,5,2008-11-17 12:07:43,2008-11-17 21:52:20,116.326583,39.998159,35077.0,14808,,
45729,5,2008-11-17 21:56:00,2008-11-18 06:09:06,116.324371,40.007106,29586.0,14809,,
47102,5,2008-11-18 06:09:06,2008-11-18 21:36:24,116.326639,39.999904,55638.0,14808,,
47196,5,2008-11-18 21:40:09,2008-11-19 05:20:47,116.324211,40.007181,27638.0,14809,,
47397,5,2008-11-19 05:28:07,2008-11-19 20:42:20,116.326194,39.99797,54853.0,14808,,
47870,5,2008-11-19 20:46:00,2008-11-20 17:17:43,116.324568,40.007199,73903.0,14809,,
48342,5,2008-11-20 17:37:08,2008-11-21 04:19:39,116.32666,39.998086,38551.0,14808,,
48461,5,2008-11-21 04:23:34,2008-11-21 14:30:48,116.324289,40.007148,36434.0,14809,,
49391,5,2008-11-21 15:31:38,2008-11-21 22:30:31,116.326737,39.998165,25133.0,14808,,
49470,5,2008-11-21 22:34:11,2008-11-22 07:12:45,116.324369,40.007177,31114.0,14809,,
49701,5,2008-11-22 07:12:50,2008-11-22 08:24:59,116.326481,40.002651,4329.0,14808,,
50283,5,2008-11-22 08:59:26,2008-11-22 14:24:30,116.360264,39.95804,19504.0,15370,,
52621,5,2008-11-22 15:17:20,2008-11-24 00:08:02,116.326657,39.998137,118242.0,14808,"User 5 will move from grid 14808 to grid 14997, arriving around in about 3 months.","User 5 will move from grid 14808 to grid 14997, at 2009-02-22 10:12:15."
53011,5,2008-11-24 00:14:02,2008-11-24 11:01:56,116.321318,40.007068,38874.0,14809,,
53592,5,2008-11-24 11:35:11,2008-11-24 12:19:01,116.301234,39.987898,2630.0,14429,,
54917,5,2008-11-24 13:57:28,2008-11-25 22:27:30,116.326589,39.998071,117002.0,14808,"User 5 will move from grid 14808 to grid 14998, arriving around in about 1 days, on 2008-11-27.","User 5 will move from grid 14808 to grid 14998, at 2008-11-27 00:25:22."
57793,5,2008-11-25 22:31:25,2008-11-26 03:08:46,116.324203,40.007153,16641.0,14809,,
60295,5,2008-11-26 03:43:08,2008-11-26 07:44:32,116.317496,39.952726,14484.0,14803,,
60941,5,2008-11-26 08:24:35,2008-11-26 10:02:20,116.332524,40.001372,5865.0,14997,,
61078,5,2008-11-26 10:21:05,2008-11-26 22:51:03,116.321509,40.011593,44998.0,14809,,
61958,5,2008-11-27 00:25:22,2008-11-27 04:11:54,116.33445,40.006796,13592.0,14998,,
62147,5,2008-11-27 04:26:49,2008-11-27 06:41:34,116.317831,40.011719,8085.0,14809,,
62469,5,2008-11-27 07:15:19,2008-11-27 08:59:54,116.326676,39.998114,6275.0,14808,,
64646,5,2008-11-27 12:03:13,2008-12-04 09:48:10,116.326642,39.998302,596697.0,14808,,
70393,5,2008-12-04 10:07:05,2008-12-05 01:38:00,116.325011,40.004122,55855.0,14809,,
71039,5,2008-12-05 02:10:10,2008-12-05 06:16:21,116.280553,39.835709,14771.0,14034,,
71780,5,2008-12-05 07:07:21,2008-12-05 14:18:54,116.329113,39.998165,25893.0,14997,,
71885,5,2008-12-05 14:21:44,2008-12-06 02:48:48,116.324304,40.007117,44824.0,14809,,
72006,5,2008-12-06 02:54:03,2008-12-06 09:44:32,116.326303,39.997874,24629.0,14808,,
72159,5,2008-12-06 09:44:32,2008-12-06 10:37:02,116.334929,39.978823,3150.0,14995,,
72367,5,2009-01-13 11:26:18,2009-01-13 19:21:40,116.32676,39.998028,28522.0,14808,,
75879,5,2009-01-13 19:43:06,2009-01-14 05:11:38,116.324206,40.007067,34112.0,14809,,
80078,5,2009-01-14 05:11:38,2009-01-14 15:38:59,116.327446,40.001369,37641.0,14808,,
84280,5,2009-01-14 16:22:59,2009-01-14 20:28:28,116.327504,39.999976,14729.0,14808,,
86530,5,2009-01-14 20:35:50,2009-01-15 05:00:41,116.324233,40.007072,30291.0,14809,,
89574,5,2009-01-15 05:11:51,2009-01-15 23:21:21,116.324991,40.003199,65370.0,14808,,
89821,5,2009-01-15 23:24:47,2009-01-16 07:40:03,116.324237,40.007047,29716.0,14809,,
92407,5,2009-01-16 08:11:25,2009-01-16 12:59:35,116.319131,40.012515,17290.0,14810,,
93518,5,2009-01-16 13:44:01,2009-01-16 14:14:20,116.336747,39.976788,1819.0,14995,"User 5 will move from grid 14995 to grid 14807, arriving around in about 2 months.","User 5 will move from grid 14995 to grid 14807, at 2009-03-07 09:51:05."
93765,5,2009-01-16 14:15:30,2009-01-16 14:57:42,116.336724,39.975831,2532.0,14994,,
95249,5,2009-01-16 15:42:46,2009-01-16 16:19:38,116.330531,39.972977,2212.0,14994,,
95808,5,2009-01-16 16:58:30,2009-01-16 22:57:51,116.336701,39.975029,21561.0,14994,,
